population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4710,North Sumatra,1,Male,18,65-69 years,1,Number,1994,76308.59456619919,85728.18376994324,66684.03708574967
1,All Population,44,Population,4710,North Sumatra,2,Female,18,65-69 years,1,Number,1994,81396.91417486999,91423.92759076717,71179.89744962839
1,All Population,44,Population,4710,North Sumatra,1,Male,19,70-74 years,1,Number,1990,43218.956732321036,47154.00168137372,39193.19347012706
1,All Population,44,Population,4710,North Sumatra,2,Female,19,70-74 years,1,Number,1990,44195.082588727324,48292.71557451329,40074.26128931462
1,All Population,44,Population,4710,North Sumatra,1,Male,19,70-74 years,1,Number,1991,44627.99149968024,48836.02852224477,40120.23920995618
1,All Population,44,Population,4710,North Sumatra,2,Female,19,70-74 years,1,Number,1991,45917.40343095397,50307.03673949621,41276.27919407396
1,All Population,44,Population,4710,North Sumatra,1,Male,19,70-74 years,1,Number,1992,46207.91215824393,51219.34146071608,41130.594245644235
1,All Population,44,Population,4710,North Sumatra,2,Female,19,70-74 years,1,Number,1992,47994.480059880516,53222.62563451205,42675.225061934565
1,All Population,44,Population,4710,North Sumatra,1,Male,19,70-74 years,1,Number,1993,47755.868966504444,53259.889568236686,42346.47991005402
1,All Population,44,Population,4710,North Sumatra,2,Female,19,70-74 years,1,Number,1993,50203.96887168838,56004.05451677092,44574.26510900955
1,All Population,44,Population,4710,North Sumatra,1,Male,19,70-74 years,1,Number,1994,49173.09367080193,55230.69344444981,42975.579834427444
1,All Population,44,Population,4710,North Sumatra,2,Female,19,70-74 years,1,Number,1994,52472.865739657376,58955.67502171038,45887.28423864155
1,All Population,44,Population,4710,North Sumatra,1,Male,20,75-79 years,1,Number,1990,24615.93580706243,26857.555167495942,22326.176300741576
1,All Population,44,Population,4710,North Sumatra,2,Female,20,75-79 years,1,Number,1990,26258.37459792084,28673.43046032559,23813.303567660165
1,All Population,44,Population,4710,North Sumatra,1,Male,20,75-79 years,1,Number,1991,25226.641904122676,27596.797636883675,22671.176557156527
1,All Population,44,Population,4710,North Sumatra,2,Female,20,75-79 years,1,Number,1991,27220.06262952518,29819.636872558687,24475.988666653295
1,All Population,44,Population,4710,North Sumatra,1,Male,20,75-79 years,1,Number,1992,25871.548918627726,28652.751063071235,23035.60994179994
1,All Population,44,Population,4710,North Sumatra,2,Female,20,75-79 years,1,Number,1992,28267.045654713853,31336.859187980386,25139.171266833262
1,All Population,44,Population,4710,North Sumatra,1,Male,20,75-79 years,1,Number,1993,26556.35685997373,29623.767071832004,23552.980209399022
1,All Population,44,Population,4710,North Sumatra,2,Female,20,75-79 years,1,Number,1993,29460.61572504394,32861.48179242582,26155.527855285673
1,All Population,44,Population,4710,North Sumatra,1,Male,20,75-79 years,1,Number,1994,27276.579682684336,30633.166307108975,23864.333263455894
1,All Population,44,Population,4710,North Sumatra,2,Female,20,75-79 years,1,Number,1994,30758.874437760875,34547.08546402574,26910.53177564162
1,All Population,44,Population,4710,North Sumatra,1,Male,21,80+ years,1,Number,1990,23796.458593894546,25955.998944798386,21592.42972566488
1,All Population,44,Population,4710,North Sumatra,2,Female,21,80+ years,1,Number,1990,28824.8584867925,31472.290512022828,26170.433011392677
1,All Population,44,Population,4710,North Sumatra,1,Male,21,80+ years,1,Number,1991,23875.634832052216,26129.223165365733,21449.742470399524
1,All Population,44,Population,4710,North Sumatra,2,Female,21,80+ years,1,Number,1991,29441.54164574972,32256.160101419795,26497.213495438646
1,All Population,44,Population,4710,North Sumatra,1,Male,21,80+ years,1,Number,1992,24196.27237499142,26801.90091671213,21560.93500194927
1,All Population,44,Population,4710,North Sumatra,2,Female,21,80+ years,1,Number,1992,30241.390587109952,33504.80948064764,26901.848364236408
1,All Population,44,Population,4710,North Sumatra,1,Male,21,80+ years,1,Number,1993,24532.908703573594,27370.10007947936,21740.39491152206
1,All Population,44,Population,4710,North Sumatra,2,Female,21,80+ years,1,Number,1993,31039.034215074338,34628.23242408464,27563.087617101955
1,All Population,44,Population,4710,North Sumatra,1,Male,21,80+ years,1,Number,1994,24865.052580996096,27926.207651905985,21780.539991044167
1,All Population,44,Population,4710,North Sumatra,2,Female,21,80+ years,1,Number,1994,31836.133191903213,35749.110518335525,27865.502809101734
1,All Population,44,Population,4710,North Sumatra,1,Male,28,<1 year,1,Number,1990,164108.0167262028,178818.50270965154,149490.55462280763
1,All Population,44,Population,4710,North Sumatra,2,Female,28,<1 year,1,Number,1990,154965.0270430778,168868.62823007966,141154.60152914835
1,All Population,44,Population,4710,North Sumatra,1,Male,28,<1 year,1,Number,1991,163311.30922401848,178638.07142765398,147065.49881908201
1,All Population,44,Population,4710,North Sumatra,2,Female,28,<1 year,1,Number,1991,154176.18156310255,168644.2119198685,138839.83587078753
1,All Population,44,Population,4710,North Sumatra,1,Male,28,<1 year,1,Number,1992,162290.63622062138,179618.16950934005,145400.78853900978
1,All Population,44,Population,4710,North Sumatra,2,Female,28,<1 year,1,Number,1992,153243.2425509313,169613.02795700054,137311.26395587286
1,All Population,44,Population,4710,North Sumatra,1,Male,28,<1 year,1,Number,1993,161386.39312152594,179873.9401960602,143446.71074725853
1,All Population,44,Population,4710,North Sumatra,2,Female,28,<1 year,1,Number,1993,152416.7854844285,169876.26963684664,135467.878843048
1,All Population,44,Population,4710,North Sumatra,1,Male,28,<1 year,1,Number,1994,160940.21098996256,180326.77552493123,141749.03243633904
1,All Population,44,Population,4710,North Sumatra,2,Female,28,<1 year,1,Number,1994,151998.81253883327,170321.03474417323,133867.14519589857
1,All Population,44,Population,4710,North Sumatra,1,Male,30,80-84 years,1,Number,1990,13285.0076522239,14496.985536350909,12048.986879549402
1,All Population,44,Population,4710,North Sumatra,2,Female,30,80-84 years,1,Number,1990,15786.314793912066,17236.13947899504,14324.733023825996
1,All Population,44,Population,4710,North Sumatra,1,Male,30,80-84 years,1,Number,1991,13363.888053795597,14621.473580470098,12001.708516165214
1,All Population,44,Population,4710,North Sumatra,2,Female,30,80-84 years,1,Number,1991,16028.197210800714,17557.12484622652,14425.769064361722
1,All Population,44,Population,4710,North Sumatra,1,Male,30,80-84 years,1,Number,1992,13559.706344786955,15014.44997495285,12081.820323096747
1,All Population,44,Population,4710,North Sumatra,2,Female,30,80-84 years,1,Number,1992,16317.619500049073,18082.63340027471,14512.904444835956
