population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4709,Aceh,1,Male,21,80+ years,1,Number,2001,8997.06203889359,10656.488183132085,7437.112529074867
1,All Population,44,Population,4709,Aceh,2,Female,21,80+ years,1,Number,2001,11431.65799293496,13536.07053131391,9416.80593864889
1,All Population,44,Population,4709,Aceh,1,Male,21,80+ years,1,Number,2002,9340.468839488696,11036.623390800822,7741.162774723609
1,All Population,44,Population,4709,Aceh,2,Female,21,80+ years,1,Number,2002,11834.823105568188,13989.625721176008,9796.905326242691
1,All Population,44,Population,4709,Aceh,1,Male,21,80+ years,1,Number,2003,9665.261391153754,11334.629450951114,8071.277099859984
1,All Population,44,Population,4709,Aceh,2,Female,21,80+ years,1,Number,2003,12220.045847207602,14287.516641208485,10184.220921366146
1,All Population,44,Population,4709,Aceh,1,Male,21,80+ years,1,Number,2004,9513.30964046578,11048.339067735442,8029.983238187089
1,All Population,44,Population,4709,Aceh,2,Female,21,80+ years,1,Number,2004,11960.753547420625,13874.433374564342,10079.12658287917
1,All Population,44,Population,4709,Aceh,1,Male,21,80+ years,1,Number,2005,9312.272076799996,10694.080906578105,8019.008809254985
1,All Population,44,Population,4709,Aceh,2,Female,21,80+ years,1,Number,2005,11705.837180028537,13419.698556571244,10046.916914896494
1,All Population,44,Population,4709,Aceh,1,Male,28,<1 year,1,Number,2000,53146.886373545945,63953.805259916844,43216.61693195099
1,All Population,44,Population,4709,Aceh,2,Female,28,<1 year,1,Number,2000,50005.81401867028,60167.750378455836,40662.27453929666
1,All Population,44,Population,4709,Aceh,1,Male,28,<1 year,1,Number,2001,53726.73244455854,63638.95866920981,44569.32620402117
1,All Population,44,Population,4709,Aceh,2,Female,28,<1 year,1,Number,2001,50538.76245126638,59862.79233667732,41926.63107582988
1,All Population,44,Population,4709,Aceh,1,Male,28,<1 year,1,Number,2002,54128.79553135745,63569.88156320821,45074.34136971209
1,All Population,44,Population,4709,Aceh,2,Female,28,<1 year,1,Number,2002,50906.413043175846,59787.71959056724,42387.21378785647
1,All Population,44,Population,4709,Aceh,1,Male,28,<1 year,1,Number,2003,54294.97871021172,63342.24912739309,45436.9057081605
1,All Population,44,Population,4709,Aceh,2,Female,28,<1 year,1,Number,2003,51053.849389945215,59562.23207771292,42720.85932519929
1,All Population,44,Population,4709,Aceh,1,Male,28,<1 year,1,Number,2004,52841.91007909678,61292.578599258464,44532.86037863698
1,All Population,44,Population,4709,Aceh,2,Female,28,<1 year,1,Number,2004,49679.66170262157,57628.801472201245,41871.92223256841
1,All Population,44,Population,4709,Aceh,1,Male,28,<1 year,1,Number,2005,51888.08219263918,59552.72157673359,44768.344418134475
1,All Population,44,Population,4709,Aceh,2,Female,28,<1 year,1,Number,2005,48760.979131725355,55967.56275692962,42067.927424159934
1,All Population,44,Population,4709,Aceh,1,Male,30,80-84 years,1,Number,2000,5315.4475300244485,6393.012509533274,4301.162191913332
1,All Population,44,Population,4709,Aceh,2,Female,30,80-84 years,1,Number,2000,6297.6618697503345,7551.847090495849,5103.213732842806
1,All Population,44,Population,4709,Aceh,1,Male,30,80-84 years,1,Number,2001,5493.6354040845845,6504.076061141702,4543.627747363646
1,All Population,44,Population,4709,Aceh,2,Female,30,80-84 years,1,Number,2001,6485.961538396205,7677.029479608349,5346.240630214451
