population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,11,Indonesia,1,Male,19,70-74 years,1,Number,2021,2345081.2069020723,2524126.2398321917,2159309.3902360494
1,All Population,44,Population,11,Indonesia,2,Female,19,70-74 years,1,Number,2021,2526147.252482844,2719016.5299628414,2326031.809623804
1,All Population,44,Population,11,Indonesia,1,Male,19,70-74 years,1,Number,2022,2500242.1148408316,2701954.639796465,2301373.5251901876
1,All Population,44,Population,11,Indonesia,2,Female,19,70-74 years,1,Number,2022,2665801.704158012,2880871.112670465,2453764.549017164
1,All Population,44,Population,11,Indonesia,1,Male,19,70-74 years,1,Number,2023,2672653.73439647,2903282.7346264464,2455833.981355743
1,All Population,44,Population,11,Indonesia,2,Female,19,70-74 years,1,Number,2023,2830188.24587162,3074411.235631796,2600588.4632169385
1,All Population,44,Population,11,Indonesia,1,Male,20,75-79 years,1,Number,2018,1134884.1694246547,1229021.5790306584,1049250.946128665
1,All Population,44,Population,11,Indonesia,2,Female,20,75-79 years,1,Number,2018,1402192.8496455122,1518503.2240342996,1296389.7230950668
1,All Population,44,Population,11,Indonesia,1,Male,20,75-79 years,1,Number,2019,1169577.774034445,1257876.3091650424,1081033.8889142468
1,All Population,44,Population,11,Indonesia,2,Female,20,75-79 years,1,Number,2019,1432029.4882167566,1540142.0984942105,1323616.471734736
1,All Population,44,Population,11,Indonesia,1,Male,20,75-79 years,1,Number,2020,1204657.3062349677,1281937.906026202,1123156.5273301504
1,All Population,44,Population,11,Indonesia,2,Female,20,75-79 years,1,Number,2020,1466944.7180476394,1561051.4545315776,1367698.9520423235
1,All Population,44,Population,11,Indonesia,1,Male,20,75-79 years,1,Number,2021,1254303.4120563862,1350068.45211343,1154940.4463636437
1,All Population,44,Population,11,Indonesia,2,Female,20,75-79 years,1,Number,2021,1510321.1131148217,1625632.8953408734,1390677.02739762
1,All Population,44,Population,11,Indonesia,1,Male,20,75-79 years,1,Number,2022,1298047.5764263426,1402770.4161062774,1194801.2190871548
1,All Population,44,Population,11,Indonesia,2,Female,20,75-79 years,1,Number,2022,1559534.7749270203,1685353.6687610962,1435489.7956988327
1,All Population,44,Population,11,Indonesia,1,Male,20,75-79 years,1,Number,2023,1369483.5270800262,1487659.1862075308,1258383.8076089267
1,All Population,44,Population,11,Indonesia,2,Female,20,75-79 years,1,Number,2023,1627159.866236439,1767570.9671339504,1495156.0844465639
1,All Population,44,Population,11,Indonesia,1,Male,21,80+ years,1,Number,2018,880048.4192395331,953047.4800662143,813643.9483460613
1,All Population,44,Population,11,Indonesia,2,Female,21,80+ years,1,Number,2018,1300793.372541532,1408692.770403251,1202641.3916312128
1,All Population,44,Population,11,Indonesia,1,Male,21,80+ years,1,Number,2019,909235.636047349,977879.360760566,840401.175019881
1,All Population,44,Population,11,Indonesia,2,Female,21,80+ years,1,Number,2019,1337546.4174632335,1438525.9264391824,1236286.3226152705
1,All Population,44,Population,11,Indonesia,1,Male,21,80+ years,1,Number,2020,937751.713357152,997909.9131110689,874308.3633999755
1,All Population,44,Population,11,Indonesia,2,Female,21,80+ years,1,Number,2020,1374716.9052354142,1462907.0871484606,1281710.7880845736
1,All Population,44,Population,11,Indonesia,1,Male,21,80+ years,1,Number,2021,959426.1186256168,1032677.5184056133,883422.6384521668
1,All Population,44,Population,11,Indonesia,2,Female,21,80+ years,1,Number,2021,1409963.2815950708,1517612.825431951,1298269.3072101397
1,All Population,44,Population,11,Indonesia,1,Male,21,80+ years,1,Number,2022,984414.6834102166,1063834.500481299,906114.6025663909
1,All Population,44,Population,11,Indonesia,2,Female,21,80+ years,1,Number,2022,1447535.0935442222,1564318.1670503984,1332398.539042468
1,All Population,44,Population,11,Indonesia,1,Male,21,80+ years,1,Number,2023,1023076.1207673666,1111359.5447871352,940078.7953032296
1,All Population,44,Population,11,Indonesia,2,Female,21,80+ years,1,Number,2023,1494302.2667404169,1623248.801558761,1373076.5934430796
1,All Population,44,Population,11,Indonesia,1,Male,28,<1 year,1,Number,2018,2286106.533751042,2475736.5884902733,2113607.2809133097
1,All Population,44,Population,11,Indonesia,2,Female,28,<1 year,1,Number,2018,2164977.4276644606,2344559.9545747833,2001618.0289797864
1,All Population,44,Population,11,Indonesia,1,Male,28,<1 year,1,Number,2019,2274008.914424248,2445687.6693350496,2101853.12577025
1,All Population,44,Population,11,Indonesia,2,Female,28,<1 year,1,Number,2019,2153562.3212583354,2316147.8307483257,1990525.0448958403
1,All Population,44,Population,11,Indonesia,1,Male,28,<1 year,1,Number,2020,2259895.446964967,2404871.1796509465,2107002.804204396
1,All Population,44,Population,11,Indonesia,2,Female,28,<1 year,1,Number,2020,2140209.448828997,2277507.14256175,1995414.1313588598
1,All Population,44,Population,11,Indonesia,1,Male,28,<1 year,1,Number,2021,2243499.35354665,2414788.695021142,2065774.6123433434
1,All Population,44,Population,11,Indonesia,2,Female,28,<1 year,1,Number,2021,2124841.5069399807,2287071.418834558,1956516.5612153641
1,All Population,44,Population,11,Indonesia,1,Male,28,<1 year,1,Number,2022,2226330.0143224625,2405944.078859602,2049248.3199468793
1,All Population,44,Population,11,Indonesia,2,Female,28,<1 year,1,Number,2022,2108576.704317298,2278690.761898296,1940861.0767511737
1,All Population,44,Population,11,Indonesia,1,Male,28,<1 year,1,Number,2023,2211027.7098961123,2401822.0143177686,2031657.492252062
1,All Population,44,Population,11,Indonesia,2,Female,28,<1 year,1,Number,2023,2094116.564952013,2274822.356923594,1924230.7953860124
1,All Population,44,Population,11,Indonesia,1,Male,30,80-84 years,1,Number,2018,527698.4790748354,571470.4949434833,487880.74004118727
1,All Population,44,Population,11,Indonesia,2,Female,30,80-84 years,1,Number,2018,721646.7976228287,781506.6159275651,667194.596220636
1,All Population,44,Population,11,Indonesia,1,Male,30,80-84 years,1,Number,2019,555031.2519242411,596933.9347424669,513012.1365652206
1,All Population,44,Population,11,Indonesia,2,Female,30,80-84 years,1,Number,2019,750466.0887663701,807123.3353167028,693651.4120295523
1,All Population,44,Population,11,Indonesia,1,Male,30,80-84 years,1,Number,2020,583656.29210687,621098.7316226515,544169.1764157879
1,All Population,44,Population,11,Indonesia,2,Female,30,80-84 years,1,Number,2020,781154.5305715218,831266.7826948096,728305.7225685362
1,All Population,44,Population,11,Indonesia,1,Male,30,80-84 years,1,Number,2021,601164.8129242925,647063.2549098685,553541.9506183139
1,All Population,44,Population,11,Indonesia,2,Female,30,80-84 years,1,Number,2021,804390.7724264472,865805.350273001,740668.8276753515
1,All Population,44,Population,11,Indonesia,1,Male,30,80-84 years,1,Number,2022,621527.2982426813,671670.3783520911,572091.1830371883
1,All Population,44,Population,11,Indonesia,2,Female,30,80-84 years,1,Number,2022,827722.9856753215,894501.3558232916,761886.1205950971
1,All Population,44,Population,11,Indonesia,1,Male,30,80-84 years,1,Number,2023,647596.5833059568,703479.0759154713,595060.1363074746
1,All Population,44,Population,11,Indonesia,2,Female,30,80-84 years,1,Number,2023,854110.0964227185,927813.0812460717,784820.1851286977
1,All Population,44,Population,11,Indonesia,1,Male,31,85-89 years,1,Number,2018,217236.5966684466,235256.1364884084,200844.90622835458
1,All Population,44,Population,11,Indonesia,2,Female,31,85-89 years,1,Number,2018,329387.02275464375,356709.31864645786,304532.96871964104
1,All Population,44,Population,11,Indonesia,1,Male,31,85-89 years,1,Number,2019,214400.07556935382,230586.4404481598,198168.73458252038
1,All Population,44,Population,11,Indonesia,2,Female,31,85-89 years,1,Number,2019,326259.9408069842,350891.2868231437,301560.15310626
1,All Population,44,Population,11,Indonesia,1,Male,31,85-89 years,1,Number,2020,211178.57659737175,224726.00371879147,196891.34454256587
1,All Population,44,Population,11,Indonesia,2,Female,31,85-89 years,1,Number,2020,323067.7103889053,343792.9957483299,301210.64788705227
1,All Population,44,Population,11,Indonesia,1,Male,31,85-89 years,1,Number,2021,217877.81156338158,234512.60435063925,200618.0438648394
1,All Population,44,Population,11,Indonesia,2,Female,31,85-89 years,1,Number,2021,332392.55191266397,357770.4515042727,306061.1958669415
1,All Population,44,Population,11,Indonesia,1,Male,31,85-89 years,1,Number,2022,224426.00684950905,242532.06795399796,206575.22224022378
1,All Population,44,Population,11,Indonesia,2,Female,31,85-89 years,1,Number,2022,343631.38613461267,371354.6030741967,316299.03751339257
1,All Population,44,Population,11,Indonesia,1,Male,31,85-89 years,1,Number,2023,236801.4321713981,257235.53362339523,217590.85229630364
1,All Population,44,Population,11,Indonesia,2,Female,31,85-89 years,1,Number,2023,360342.2393850017,391436.9410070062,331109.3782971282
1,All Population,44,Population,11,Indonesia,1,Male,32,90-94 years,1,Number,2018,97421.67908236825,105502.70158260365,90070.68007869016
1,All Population,44,Population,11,Indonesia,2,Female,32,90-94 years,1,Number,2018,163205.2780463441,176742.9786533579,150890.54638072234
1,All Population,44,Population,11,Indonesia,1,Male,32,90-94 years,1,Number,2019,101243.95832965265,108887.48012854437,93579.19792254278
1,All Population,44,Population,11,Indonesia,2,Female,32,90-94 years,1,Number,2019,171922.32296427904,184901.78410915894,158906.79654773613
1,All Population,44,Population,11,Indonesia,1,Male,32,90-94 years,1,Number,2020,103834.81038313758,110495.97151509259,96809.89310595047
1,All Population,44,Population,11,Indonesia,2,Female,32,90-94 years,1,Number,2020,179296.8561078597,190799.0223330446,167166.57361810637
1,All Population,44,Population,11,Indonesia,1,Male,32,90-94 years,1,Number,2021,101850.8477403108,109627.07669730915,93782.46317520342
1,All Population,44,Population,11,Indonesia,2,Female,32,90-94 years,1,Number,2021,180137.4798398006,193890.82915450202,165867.4124404347
1,All Population,44,Population,11,Indonesia,1,Male,32,90-94 years,1,Number,2022,99825.0979325531,107878.70699640989,91885.03632022078
1,All Population,44,Population,11,Indonesia,2,Female,32,90-94 years,1,Number,2022,180089.17572596238,194618.26558379608,165764.93081568537
1,All Population,44,Population,11,Indonesia,1,Male,32,90-94 years,1,Number,2023,98847.1590578441,107376.89157638606,90828.15669331263
1,All Population,44,Population,11,Indonesia,2,Female,32,90-94 years,1,Number,2023,179322.22791003482,194796.3260356727,164774.66394026886
1,All Population,44,Population,11,Indonesia,1,Male,34,2-4 years,1,Number,2018,6954412.305138621,7531273.25480696,6429663.826075578
1,All Population,44,Population,11,Indonesia,2,Female,34,2-4 years,1,Number,2018,6625641.111641989,7175230.847786802,6125700.218925188
1,All Population,44,Population,11,Indonesia,1,Male,34,2-4 years,1,Number,2019,6910111.775694713,7431798.114926191,6386975.857059495
1,All Population,44,Population,11,Indonesia,2,Female,34,2-4 years,1,Number,2019,6583259.744816639,7080270.03755363,6084868.438567087
1,All Population,44,Population,11,Indonesia,1,Male,34,2-4 years,1,Number,2020,6870579.684656122,7311337.829064149,6405752.390678902
1,All Population,44,Population,11,Indonesia,2,Female,34,2-4 years,1,Number,2020,6544384.052956639,6964216.251092192,6101625.440189635
1,All Population,44,Population,11,Indonesia,1,Male,34,2-4 years,1,Number,2021,6833127.718812032,7354831.433732255,6291823.4151066635
1,All Population,44,Population,11,Indonesia,2,Female,34,2-4 years,1,Number,2021,6507667.871466489,7004522.993120983,5992145.731259459
