L,m_A,m_B,m_C,m_D,resid,p_A_to_no_rhd,p_B_to_C,p_C_to_D
31.1109174733143,0.00116405756496462,0.00512765087129908,0.020308463461661,0.0813611021916287,1.11362884130467,0.0713119666016102,0.0437131959958681,0.0818254916872711
31.1109284873843,0.00116406118103454,0.0051347057494164,0.0203119721802097,0.0814254604941729,1.11324683288055,0.0713753028793668,0.0432914670240152,0.0819487971395991
31.1109236522977,0.00116485249108613,0.00512643704376998,0.020330387121693,0.0813503573176588,1.11355829608804,0.0711895246180838,0.0438451613175947,0.0820484220711004
