location,year,sex,age,Nx
Indonesia,1991,Male,81,63398.27637543603
Indonesia,1991,Male,82,51959.618198161945
Indonesia,1991,Male,83,41808.43384359117
Indonesia,1991,Male,84,32908.27017257022
Indonesia,1991,Male,85,25432.55893304278
Indonesia,1991,Male,86,19506.70264472734
Indonesia,1991,Male,87,14776.213932403683
Indonesia,1991,Male,88,10863.971934040359
Indonesia,1991,Male,89,7748.814539239206
Indonesia,1991,Male,90,5373.329840283645
Indonesia,1991,Male,91,3636.736344946087
Indonesia,1991,Male,92,2404.106770484306
Indonesia,1991,Male,93,1553.5164988558154
Indonesia,1991,Male,94,977.1719454535043
Indonesia,1991,Male,95,600.8286062614369
Indonesia,1991,Male,96,360.9563957424957
Indonesia,1991,Male,97,208.61176588360195
Indonesia,1991,Male,98,118.29009380283672
Indonesia,1991,Male,99,74.43329882580223
Indonesia,1991,Male,100,80.15769230802312
Indonesia,1992,Female,0,2190984.7204064787
Indonesia,1992,Female,1,2172069.4109367384
Indonesia,1992,Female,2,2139485.300763969
Indonesia,1992,Female,3,2150273.2891622954
Indonesia,1992,Female,4,2147436.6557885003
Indonesia,1992,Female,5,2119453.3585050195
Indonesia,1992,Female,6,2109141.562639328
Indonesia,1992,Female,7,2150743.7464732407
Indonesia,1992,Female,8,2198363.332998063
Indonesia,1992,Female,9,2204389.7328024735
Indonesia,1992,Female,10,2189185.1612334265
Indonesia,1992,Female,11,2170191.781370956
Indonesia,1992,Female,12,2154571.586307336
Indonesia,1992,Female,13,2132871.2648355477
Indonesia,1992,Female,14,2103725.8245418905
Indonesia,1992,Female,15,2069771.1177208808
Indonesia,1992,Female,16,2036588.087640554
Indonesia,1992,Female,17,2009436.2707325395
Indonesia,1992,Female,18,1987850.797226117
Indonesia,1992,Female,19,1964334.366237969
Indonesia,1992,Female,20,1934354.4033908248
Indonesia,1992,Female,21,1907047.9767593832
Indonesia,1992,Female,22,1879354.5083874632
Indonesia,1992,Female,23,1845999.9293172143
Indonesia,1992,Female,24,1809512.2670042368
Indonesia,1992,Female,25,1772264.0751216672
Indonesia,1992,Female,26,1729723.7905621314
Indonesia,1992,Female,27,1681333.3513836032
Indonesia,1992,Female,28,1628977.0351976133
