location,sex,age,year,measure,source,value
Indonesia,Female,<1 year,2000,Incidence,model,0
Indonesia,Female,12-23 months,2000,Incidence,model,138.249056924812
Indonesia,Female,2-4 years,2000,Incidence,model,979.46271139417
Indonesia,Female,5-9 years,2000,Incidence,model,2199.16845501793
Indonesia,Female,10-14 years,2000,Incidence,model,2901.63945332227
Indonesia,Female,15-19 years,2000,Incidence,model,6414.6066143912
Indonesia,Female,20-24 years,2000,Incidence,model,7649.49762589299
Indonesia,Female,25-29 years,2000,Incidence,model,5318.11020095098
Indonesia,Female,30-34 years,2000,Incidence,model,3205.30988781144
Indonesia,Female,35-39 years,2000,Incidence,model,1333.02332814076
Indonesia,Female,40-44 years,2000,Incidence,model,376.738266603158
Indonesia,Female,45-49 years,2000,Incidence,model,99.0588038402689
Indonesia,Female,50-54 years,2000,Incidence,model,0
Indonesia,Female,55-59 years,2000,Incidence,model,0
Indonesia,Female,60-64 years,2000,Incidence,model,0
Indonesia,Female,65-69 years,2000,Incidence,model,0
Indonesia,Female,70-74 years,2000,Incidence,model,0
Indonesia,Female,75-79 years,2000,Incidence,model,0
Indonesia,Female,80-84 years,2000,Incidence,model,0
Indonesia,Female,85-89 years,2000,Incidence,model,0
Indonesia,Female,90-94 years,2000,Incidence,model,0
Indonesia,Female,95+ years,2000,Incidence,model,0
Indonesia,Female,<1 year,2001,Incidence,model,0
Indonesia,Female,12-23 months,2001,Incidence,model,136.792041022993
Indonesia,Female,2-4 years,2001,Incidence,model,971.709728935457
Indonesia,Female,5-9 years,2001,Incidence,model,2215.66884480041
Indonesia,Female,10-14 years,2001,Incidence,model,2904.89777153297
Indonesia,Female,15-19 years,2001,Incidence,model,6377.35728215755
Indonesia,Female,20-24 years,2001,Incidence,model,7735.88323158623
Indonesia,Female,25-29 years,2001,Incidence,model,5380.24147369508
Indonesia,Female,30-34 years,2001,Incidence,model,3261.4880378998
Indonesia,Female,35-39 years,2001,Incidence,model,1371.5085462749
Indonesia,Female,40-44 years,2001,Incidence,model,391.215110329392
Indonesia,Female,45-49 years,2001,Incidence,model,104.050133465517
Indonesia,Female,50-54 years,2001,Incidence,model,0
Indonesia,Female,55-59 years,2001,Incidence,model,0
Indonesia,Female,60-64 years,2001,Incidence,model,0
Indonesia,Female,65-69 years,2001,Incidence,model,0
Indonesia,Female,70-74 years,2001,Incidence,model,0
Indonesia,Female,75-79 years,2001,Incidence,model,0
Indonesia,Female,80-84 years,2001,Incidence,model,0
Indonesia,Female,85-89 years,2001,Incidence,model,0
Indonesia,Female,90-94 years,2001,Incidence,model,0
Indonesia,Female,95+ years,2001,Incidence,model,0
Indonesia,Female,<1 year,2002,Incidence,model,0
Indonesia,Female,12-23 months,2002,Incidence,model,136.305724033386
Indonesia,Female,2-4 years,2002,Incidence,model,959.082635787485
Indonesia,Female,5-9 years,2002,Incidence,model,2230.76156595993
Indonesia,Female,10-14 years,2002,Incidence,model,2910.78306498893
Indonesia,Female,15-19 years,2002,Incidence,model,6330.91335693424
Indonesia,Female,20-24 years,2002,Incidence,model,7820.17836631549
Indonesia,Female,25-29 years,2002,Incidence,model,5443.7076282962
Indonesia,Female,30-34 years,2002,Incidence,model,3314.92808477689
Indonesia,Female,35-39 years,2002,Incidence,model,1408.94286184854
Indonesia,Female,40-44 years,2002,Incidence,model,405.159707453231
Indonesia,Female,45-49 years,2002,Incidence,model,108.953255379107
Indonesia,Female,50-54 years,2002,Incidence,model,0
Indonesia,Female,55-59 years,2002,Incidence,model,0
Indonesia,Female,60-64 years,2002,Incidence,model,0
Indonesia,Female,65-69 years,2002,Incidence,model,0
Indonesia,Female,70-74 years,2002,Incidence,model,0
Indonesia,Female,75-79 years,2002,Incidence,model,0
Indonesia,Female,80-84 years,2002,Incidence,model,0
Indonesia,Female,85-89 years,2002,Incidence,model,0
Indonesia,Female,90-94 years,2002,Incidence,model,0
Indonesia,Female,95+ years,2002,Incidence,model,0
Indonesia,Female,<1 year,2003,Incidence,model,0
Indonesia,Female,12-23 months,2003,Incidence,model,136.201060602594
Indonesia,Female,2-4 years,2003,Incidence,model,948.833518815012
Indonesia,Female,5-9 years,2003,Incidence,model,2240.25868367578
Indonesia,Female,10-14 years,2003,Incidence,model,2913.24974939105
Indonesia,Female,15-19 years,2003,Incidence,model,6289.80091200853
Indonesia,Female,20-24 years,2003,Incidence,model,7888.86274515282
Indonesia,Female,25-29 years,2003,Incidence,model,5512.13207146017
Indonesia,Female,30-34 years,2003,Incidence,model,3364.47636247001
Indonesia,Female,35-39 years,2003,Incidence,model,1444.93968297816
Indonesia,Female,40-44 years,2003,Incidence,model,418.42378342996
Indonesia,Female,45-49 years,2003,Incidence,model,113.816447366712
Indonesia,Female,50-54 years,2003,Incidence,model,0
Indonesia,Female,55-59 years,2003,Incidence,model,0
Indonesia,Female,60-64 years,2003,Incidence,model,0
Indonesia,Female,65-69 years,2003,Incidence,model,0
Indonesia,Female,70-74 years,2003,Incidence,model,0
Indonesia,Female,75-79 years,2003,Incidence,model,0
Indonesia,Female,80-84 years,2003,Incidence,model,0
Indonesia,Female,85-89 years,2003,Incidence,model,0
Indonesia,Female,90-94 years,2003,Incidence,model,0
Indonesia,Female,95+ years,2003,Incidence,model,0
Indonesia,Female,<1 year,2004,Incidence,model,0
Indonesia,Female,12-23 months,2004,Incidence,model,136.051862717159
Indonesia,Female,2-4 years,2004,Incidence,model,942.343313831
Indonesia,Female,5-9 years,2004,Incidence,model,2237.11074573917
Indonesia,Female,10-14 years,2004,Incidence,model,2917.25189486502
Indonesia,Female,15-19 years,2004,Incidence,model,6252.83028808336
Indonesia,Female,20-24 years,2004,Incidence,model,7921.37833378958
Indonesia,Female,25-29 years,2004,Incidence,model,5581.07960910786
Indonesia,Female,30-34 years,2004,Incidence,model,3403.98843220603
Indonesia,Female,35-39 years,2004,Incidence,model,1477.23087457747
Indonesia,Female,40-44 years,2004,Incidence,model,430.810749890952
Indonesia,Female,45-49 years,2004,Incidence,model,118.479567450679
Indonesia,Female,50-54 years,2004,Incidence,model,0
Indonesia,Female,55-59 years,2004,Incidence,model,0
Indonesia,Female,60-64 years,2004,Incidence,model,0
Indonesia,Female,65-69 years,2004,Incidence,model,0
Indonesia,Female,70-74 years,2004,Incidence,model,0
Indonesia,Female,75-79 years,2004,Incidence,model,0
Indonesia,Female,80-84 years,2004,Incidence,model,0
Indonesia,Female,85-89 years,2004,Incidence,model,0
Indonesia,Female,90-94 years,2004,Incidence,model,0
Indonesia,Female,95+ years,2004,Incidence,model,0
Indonesia,Female,<1 year,2005,Incidence,model,0
Indonesia,Female,12-23 months,2005,Incidence,model,137.651360274494
Indonesia,Female,2-4 years,2005,Incidence,model,943.923980813985
Indonesia,Female,5-9 years,2005,Incidence,model,2230.27053595417
Indonesia,Female,10-14 years,2005,Incidence,model,2934.6005841964
Indonesia,Female,15-19 years,2005,Incidence,model,6242.0286088022
Indonesia,Female,20-24 years,2005,Incidence,model,7917.7916261378
Indonesia,Female,25-29 years,2005,Incidence,model,5650.96129135833
Indonesia,Female,30-34 years,2005,Incidence,model,3445.7974681468
Indonesia,Female,35-39 years,2005,Incidence,model,1507.13064863759
Indonesia,Female,40-44 years,2005,Incidence,model,443.565375625275
Indonesia,Female,45-49 years,2005,Incidence,model,123.227157467884
Indonesia,Female,50-54 years,2005,Incidence,model,0
Indonesia,Female,55-59 years,2005,Incidence,model,0
Indonesia,Female,60-64 years,2005,Incidence,model,0
Indonesia,Female,65-69 years,2005,Incidence,model,0
Indonesia,Female,70-74 years,2005,Incidence,model,0
Indonesia,Female,75-79 years,2005,Incidence,model,0
Indonesia,Female,80-84 years,2005,Incidence,model,0
Indonesia,Female,85-89 years,2005,Incidence,model,0
Indonesia,Female,90-94 years,2005,Incidence,model,0
Indonesia,Female,95+ years,2005,Incidence,model,0
Indonesia,Female,<1 year,2006,Incidence,model,0
Indonesia,Female,12-23 months,2006,Incidence,model,140.744613514679
Indonesia,Female,2-4 years,2006,Incidence,model,951.341586711685
Indonesia,Female,5-9 years,2006,Incidence,model,2217.95051564231
Indonesia,Female,10-14 years,2006,Incidence,model,2953.94210271553
Indonesia,Female,15-19 years,2006,Incidence,model,6243.34918217821
Indonesia,Female,20-24 years,2006,Incidence,model,7864.95164797385
Indonesia,Female,25-29 years,2006,Incidence,model,5711.06517042245
Indonesia,Female,30-34 years,2006,Incidence,model,3483.67554935551
Indonesia,Female,35-39 years,2006,Incidence,model,1532.35381272742
Indonesia,Female,40-44 years,2006,Incidence,model,455.718432774951
Indonesia,Female,45-49 years,2006,Incidence,model,127.754820587356
Indonesia,Female,50-54 years,2006,Incidence,model,0
Indonesia,Female,55-59 years,2006,Incidence,model,0
Indonesia,Female,60-64 years,2006,Incidence,model,0
Indonesia,Female,65-69 years,2006,Incidence,model,0
Indonesia,Female,70-74 years,2006,Incidence,model,0
Indonesia,Female,75-79 years,2006,Incidence,model,0
Indonesia,Female,80-84 years,2006,Incidence,model,0
Indonesia,Female,85-89 years,2006,Incidence,model,0
Indonesia,Female,90-94 years,2006,Incidence,model,0
Indonesia,Female,95+ years,2006,Incidence,model,0
Indonesia,Female,<1 year,2007,Incidence,model,0
Indonesia,Female,12-23 months,2007,Incidence,model,143.456510147549
Indonesia,Female,2-4 years,2007,Incidence,model,965.643994183521
Indonesia,Female,5-9 years,2007,Incidence,model,2204.70466938719
Indonesia,Female,10-14 years,2007,Incidence,model,2969.56004242687
Indonesia,Female,15-19 years,2007,Incidence,model,6243.05417098776
Indonesia,Female,20-24 years,2007,Incidence,model,7796.08255023914
Indonesia,Female,25-29 years,2007,Incidence,model,5764.13466254163
Indonesia,Female,30-34 years,2007,Incidence,model,3518.19823146538
Indonesia,Female,35-39 years,2007,Incidence,model,1554.64038119341
Indonesia,Female,40-44 years,2007,Incidence,model,466.905403298648
Indonesia,Female,45-49 years,2007,Incidence,model,132.00088075462
Indonesia,Female,50-54 years,2007,Incidence,model,0
Indonesia,Female,55-59 years,2007,Incidence,model,0
Indonesia,Female,60-64 years,2007,Incidence,model,0
Indonesia,Female,65-69 years,2007,Incidence,model,0
Indonesia,Female,70-74 years,2007,Incidence,model,0
Indonesia,Female,75-79 years,2007,Incidence,model,0
Indonesia,Female,80-84 years,2007,Incidence,model,0
Indonesia,Female,85-89 years,2007,Incidence,model,0
Indonesia,Female,90-94 years,2007,Incidence,model,0
Indonesia,Female,95+ years,2007,Incidence,model,0
Indonesia,Female,<1 year,2008,Incidence,model,0
Indonesia,Female,12-23 months,2008,Incidence,model,145.676021764072
Indonesia,Female,2-4 years,2008,Incidence,model,984.852089626324
Indonesia,Female,5-9 years,2008,Incidence,model,2196.58674648421
Indonesia,Female,10-14 years,2008,Incidence,model,2978.29645923654
Indonesia,Female,15-19 years,2008,Incidence,model,6231.59889938555
Indonesia,Female,20-24 years,2008,Incidence,model,7733.29396023719
Indonesia,Female,25-29 years,2008,Incidence,model,5801.54942405294
Indonesia,Female,30-34 years,2008,Incidence,model,3554.80671137653
Indonesia,Female,35-39 years,2008,Incidence,model,1573.5474988743
Indonesia,Female,40-44 years,2008,Incidence,model,477.267110494263
Indonesia,Female,45-49 years,2008,Incidence,model,135.986040295398
Indonesia,Female,50-54 years,2008,Incidence,model,0
Indonesia,Female,55-59 years,2008,Incidence,model,0
Indonesia,Female,60-64 years,2008,Incidence,model,0
Indonesia,Female,65-69 years,2008,Incidence,model,0
Indonesia,Female,70-74 years,2008,Incidence,model,0
Indonesia,Female,75-79 years,2008,Incidence,model,0
Indonesia,Female,80-84 years,2008,Incidence,model,0
Indonesia,Female,85-89 years,2008,Incidence,model,0
Indonesia,Female,90-94 years,2008,Incidence,model,0
Indonesia,Female,95+ years,2008,Incidence,model,0
Indonesia,Female,<1 year,2009,Incidence,model,0
Indonesia,Female,12-23 months,2009,Incidence,model,145.078833918724
Indonesia,Female,2-4 years,2009,Incidence,model,1004.14920003733
Indonesia,Female,5-9 years,2009,Incidence,model,2202.19397458459
Indonesia,Female,10-14 years,2009,Incidence,model,2972.72009218769
Indonesia,Female,15-19 years,2009,Incidence,model,6234.89995921052
Indonesia,Female,20-24 years,2009,Incidence,model,7671.09623688741
Indonesia,Female,25-29 years,2009,Incidence,model,5819.54805684247
Indonesia,Female,30-34 years,2009,Incidence,model,3594.39786098309
Indonesia,Female,35-39 years,2009,Incidence,model,1589.10240164718
Indonesia,Female,40-44 years,2009,Incidence,model,486.988057353928
Indonesia,Female,45-49 years,2009,Incidence,model,139.82162288844
Indonesia,Female,50-54 years,2009,Incidence,model,0
Indonesia,Female,55-59 years,2009,Incidence,model,0
Indonesia,Female,60-64 years,2009,Incidence,model,0
Indonesia,Female,65-69 years,2009,Incidence,model,0
Indonesia,Female,70-74 years,2009,Incidence,model,0
Indonesia,Female,75-79 years,2009,Incidence,model,0
Indonesia,Female,80-84 years,2009,Incidence,model,0
Indonesia,Female,85-89 years,2009,Incidence,model,0
Indonesia,Female,90-94 years,2009,Incidence,model,0
Indonesia,Female,95+ years,2009,Incidence,model,0
Indonesia,Female,<1 year,2010,Incidence,model,0
Indonesia,Female,12-23 months,2010,Incidence,model,146.234028945613
Indonesia,Female,2-4 years,2010,Incidence,model,1013.52471749986
Indonesia,Female,5-9 years,2010,Incidence,model,2221.72761129216
Indonesia,Female,10-14 years,2010,Incidence,model,2961.15854901475
Indonesia,Female,15-19 years,2010,Incidence,model,6263.12539218437
Indonesia,Female,20-24 years,2010,Incidence,model,7642.8451621479
Indonesia,Female,25-29 years,2010,Incidence,model,5801.01562488238
Indonesia,Female,30-34 years,2010,Incidence,model,3629.79179828819
Indonesia,Female,35-39 years,2010,Incidence,model,1604.60805409999
Indonesia,Female,40-44 years,2010,Incidence,model,495.490803723698
Indonesia,Female,45-49 years,2010,Incidence,model,143.729172907895
Indonesia,Female,50-54 years,2010,Incidence,model,0
Indonesia,Female,55-59 years,2010,Incidence,model,0
Indonesia,Female,60-64 years,2010,Incidence,model,0
Indonesia,Female,65-69 years,2010,Incidence,model,0
Indonesia,Female,70-74 years,2010,Incidence,model,0
Indonesia,Female,75-79 years,2010,Incidence,model,0
Indonesia,Female,80-84 years,2010,Incidence,model,0
Indonesia,Female,85-89 years,2010,Incidence,model,0
Indonesia,Female,90-94 years,2010,Incidence,model,0
Indonesia,Female,95+ years,2010,Incidence,model,0
Indonesia,Female,<1 year,2011,Incidence,model,0
Indonesia,Female,12-23 months,2011,Incidence,model,148.444859961105
Indonesia,Female,2-4 years,2011,Incidence,model,1018.02827502323
Indonesia,Female,5-9 years,2011,Incidence,model,2252.57005390996
Indonesia,Female,10-14 years,2011,Incidence,model,2949.55336286517
Indonesia,Female,15-19 years,2011,Incidence,model,6296.94711363709
Indonesia,Female,20-24 years,2011,Incidence,model,7629.24092091392
Indonesia,Female,25-29 years,2011,Incidence,model,5746.28569642797
Indonesia,Female,30-34 years,2011,Incidence,model,3659.04409147094
Indonesia,Female,35-39 years,2011,Incidence,model,1617.66578208928
Indonesia,Female,40-44 years,2011,Incidence,model,502.875477760844
Indonesia,Female,45-49 years,2011,Incidence,model,147.484301860307
Indonesia,Female,50-54 years,2011,Incidence,model,0
Indonesia,Female,55-59 years,2011,Incidence,model,0
Indonesia,Female,60-64 years,2011,Incidence,model,0
Indonesia,Female,65-69 years,2011,Incidence,model,0
Indonesia,Female,70-74 years,2011,Incidence,model,0
Indonesia,Female,75-79 years,2011,Incidence,model,0
Indonesia,Female,80-84 years,2011,Incidence,model,0
Indonesia,Female,85-89 years,2011,Incidence,model,0
Indonesia,Female,90-94 years,2011,Incidence,model,0
Indonesia,Female,95+ years,2011,Incidence,model,0
Indonesia,Female,<1 year,2012,Incidence,model,0
Indonesia,Female,12-23 months,2012,Incidence,model,151.398579929767
Indonesia,Female,2-4 years,2012,Incidence,model,1025.83418413178
Indonesia,Female,5-9 years,2012,Incidence,model,2289.86263641194
Indonesia,Female,10-14 years,2012,Incidence,model,2939.96989388903
Indonesia,Female,15-19 years,2012,Incidence,model,6327.39885849281
Indonesia,Female,20-24 years,2012,Incidence,model,7595.3623883083
Indonesia,Female,25-29 years,2012,Incidence,model,5670.59157146048
Indonesia,Female,30-34 years,2012,Incidence,model,3676.5742004048
Indonesia,Female,35-39 years,2012,Incidence,model,1627.7900459427
Indonesia,Female,40-44 years,2012,Incidence,model,508.918617410021
Indonesia,Female,45-49 years,2012,Incidence,model,150.891979848721
Indonesia,Female,50-54 years,2012,Incidence,model,0
Indonesia,Female,55-59 years,2012,Incidence,model,0
Indonesia,Female,60-64 years,2012,Incidence,model,0
Indonesia,Female,65-69 years,2012,Incidence,model,0
Indonesia,Female,70-74 years,2012,Incidence,model,0
Indonesia,Female,75-79 years,2012,Incidence,model,0
Indonesia,Female,80-84 years,2012,Incidence,model,0
Indonesia,Female,85-89 years,2012,Incidence,model,0
Indonesia,Female,90-94 years,2012,Incidence,model,0
Indonesia,Female,95+ years,2012,Incidence,model,0
Indonesia,Female,<1 year,2013,Incidence,model,0
Indonesia,Female,12-23 months,2013,Incidence,model,152.499821491097
Indonesia,Female,2-4 years,2013,Incidence,model,1039.75439024021
Indonesia,Female,5-9 years,2013,Incidence,model,2327.41476051598
Indonesia,Female,10-14 years,2013,Incidence,model,2938.47235233184
Indonesia,Female,15-19 years,2013,Incidence,model,6339.74052464991
Indonesia,Female,20-24 years,2013,Incidence,model,7553.1370744903
Indonesia,Female,25-29 years,2013,Incidence,model,5595.65556380081
Indonesia,Female,30-34 years,2013,Incidence,model,3683.39529105564
Indonesia,Female,35-39 years,2013,Incidence,model,1638.55793531118
Indonesia,Female,40-44 years,2013,Incidence,model,513.891719340154
Indonesia,Female,45-49 years,2013,Incidence,model,154.070592074729
Indonesia,Female,50-54 years,2013,Incidence,model,0
Indonesia,Female,55-59 years,2013,Incidence,model,0
Indonesia,Female,60-64 years,2013,Incidence,model,0
Indonesia,Female,65-69 years,2013,Incidence,model,0
Indonesia,Female,70-74 years,2013,Incidence,model,0
Indonesia,Female,75-79 years,2013,Incidence,model,0
Indonesia,Female,80-84 years,2013,Incidence,model,0
Indonesia,Female,85-89 years,2013,Incidence,model,0
Indonesia,Female,90-94 years,2013,Incidence,model,0
Indonesia,Female,95+ years,2013,Incidence,model,0
Indonesia,Female,<1 year,2014,Incidence,model,0
Indonesia,Female,12-23 months,2014,Incidence,model,149.730512512341
Indonesia,Female,2-4 years,2014,Incidence,model,1053.85381312755
Indonesia,Female,5-9 years,2014,Incidence,model,2360.18052733554
Indonesia,Female,10-14 years,2014,Incidence,model,2952.39334119376
Indonesia,Female,15-19 years,2014,Incidence,model,6324.00598173423
Indonesia,Female,20-24 years,2014,Incidence,model,7532.99819466224
Indonesia,Female,25-29 years,2014,Incidence,model,5533.17704223942
Indonesia,Female,30-34 years,2014,Incidence,model,3680.83371424067
Indonesia,Female,35-39 years,2014,Incidence,model,1651.45233705456
Indonesia,Female,40-44 years,2014,Incidence,model,518.472491709576
Indonesia,Female,45-49 years,2014,Incidence,model,157.068019661453
Indonesia,Female,50-54 years,2014,Incidence,model,0
Indonesia,Female,55-59 years,2014,Incidence,model,0
Indonesia,Female,60-64 years,2014,Incidence,model,0
Indonesia,Female,65-69 years,2014,Incidence,model,0
Indonesia,Female,70-74 years,2014,Incidence,model,0
Indonesia,Female,75-79 years,2014,Incidence,model,0
Indonesia,Female,80-84 years,2014,Incidence,model,0
Indonesia,Female,85-89 years,2014,Incidence,model,0
Indonesia,Female,90-94 years,2014,Incidence,model,0
Indonesia,Female,95+ years,2014,Incidence,model,0
Indonesia,Female,<1 year,2015,Incidence,model,0
Indonesia,Female,12-23 months,2015,Incidence,model,146.69064295059
Indonesia,Female,2-4 years,2015,Incidence,model,1056.87931824438
Indonesia,Female,5-9 years,2015,Incidence,model,2387.99258183557
Indonesia,Female,10-14 years,2015,Incidence,model,2980.64066673826
Indonesia,Female,15-19 years,2015,Incidence,model,6293.53696561364
Indonesia,Female,20-24 years,2015,Incidence,model,7556.44314356098
Indonesia,Female,25-29 years,2015,Incidence,model,5504.80308368984
Indonesia,Female,30-34 years,2015,Incidence,model,3666.75418845498
Indonesia,Female,35-39 years,2015,Incidence,model,1667.01731792441
Indonesia,Female,40-44 years,2015,Incidence,model,523.655694117629
Indonesia,Female,45-49 years,2015,Incidence,model,159.90022034029
Indonesia,Female,50-54 years,2015,Incidence,model,0
Indonesia,Female,55-59 years,2015,Incidence,model,0
Indonesia,Female,60-64 years,2015,Incidence,model,0
Indonesia,Female,65-69 years,2015,Incidence,model,0
Indonesia,Female,70-74 years,2015,Incidence,model,0
Indonesia,Female,75-79 years,2015,Incidence,model,0
Indonesia,Female,80-84 years,2015,Incidence,model,0
Indonesia,Female,85-89 years,2015,Incidence,model,0
Indonesia,Female,90-94 years,2015,Incidence,model,0
Indonesia,Female,95+ years,2015,Incidence,model,0
Indonesia,Female,<1 year,2016,Incidence,model,0
Indonesia,Female,12-23 months,2016,Incidence,model,144.868594174649
Indonesia,Female,2-4 years,2016,Incidence,model,1046.60887217766
Indonesia,Female,5-9 years,2016,Incidence,model,2415.08304766674
Indonesia,Female,10-14 years,2016,Incidence,model,3016.33607624955
Indonesia,Female,15-19 years,2016,Incidence,model,6254.12889513542
Indonesia,Female,20-24 years,2016,Incidence,model,7610.76625436245
Indonesia,Female,25-29 years,2016,Incidence,model,5509.40065745689
Indonesia,Female,30-34 years,2016,Incidence,model,3640.67777047078
Indonesia,Female,35-39 years,2016,Incidence,model,1684.88974959931
Indonesia,Female,40-44 years,2016,Incidence,model,529.239415454498
Indonesia,Female,45-49 years,2016,Incidence,model,162.647459009538
Indonesia,Female,50-54 years,2016,Incidence,model,0
Indonesia,Female,55-59 years,2016,Incidence,model,0
Indonesia,Female,60-64 years,2016,Incidence,model,0
Indonesia,Female,65-69 years,2016,Incidence,model,0
Indonesia,Female,70-74 years,2016,Incidence,model,0
Indonesia,Female,75-79 years,2016,Incidence,model,0
Indonesia,Female,80-84 years,2016,Incidence,model,0
Indonesia,Female,85-89 years,2016,Incidence,model,0
Indonesia,Female,90-94 years,2016,Incidence,model,0
Indonesia,Female,95+ years,2016,Incidence,model,0
Indonesia,Female,<1 year,2017,Incidence,model,0
Indonesia,Female,12-23 months,2017,Incidence,model,143.174443910488
Indonesia,Female,2-4 years,2017,Incidence,model,1031.72084215469
Indonesia,Female,5-9 years,2017,Incidence,model,2441.09311473604
Indonesia,Female,10-14 years,2017,Incidence,model,3052.89558009212
Indonesia,Female,15-19 years,2017,Incidence,model,6210.59683284628
Indonesia,Female,20-24 years,2017,Incidence,model,7674.73008394064
Indonesia,Female,25-29 years,2017,Incidence,model,5513.36637332569
Indonesia,Female,30-34 years,2017,Incidence,model,3611.722733445
Indonesia,Female,35-39 years,2017,Incidence,model,1701.41578919893
Indonesia,Female,40-44 years,2017,Incidence,model,535.053436975954
Indonesia,Female,45-49 years,2017,Incidence,model,165.17508292445
Indonesia,Female,50-54 years,2017,Incidence,model,0
Indonesia,Female,55-59 years,2017,Incidence,model,0
Indonesia,Female,60-64 years,2017,Incidence,model,0
Indonesia,Female,65-69 years,2017,Incidence,model,0
Indonesia,Female,70-74 years,2017,Incidence,model,0
Indonesia,Female,75-79 years,2017,Incidence,model,0
Indonesia,Female,80-84 years,2017,Incidence,model,0
Indonesia,Female,85-89 years,2017,Incidence,model,0
Indonesia,Female,90-94 years,2017,Incidence,model,0
Indonesia,Female,95+ years,2017,Incidence,model,0
Indonesia,Female,<1 year,2018,Incidence,model,0
Indonesia,Female,12-23 months,2018,Incidence,model,140.921692946097
Indonesia,Female,2-4 years,2018,Incidence,model,1017.0510633164
Indonesia,Female,5-9 years,2018,Incidence,model,2458.55031122303
Indonesia,Female,10-14 years,2018,Incidence,model,3085.90238097855
Indonesia,Female,15-19 years,2018,Incidence,model,6183.82495948154
Indonesia,Female,20-24 years,2018,Incidence,model,7718.74984057747
Indonesia,Female,25-29 years,2018,Incidence,model,5516.33218286314
Indonesia,Female,30-34 years,2018,Incidence,model,3585.53753949869
Indonesia,Female,35-39 years,2018,Incidence,model,1715.16221864949
Indonesia,Female,40-44 years,2018,Incidence,model,541.44032381303
Indonesia,Female,45-49 years,2018,Incidence,model,167.43938833381
Indonesia,Female,50-54 years,2018,Incidence,model,0
Indonesia,Female,55-59 years,2018,Incidence,model,0
Indonesia,Female,60-64 years,2018,Incidence,model,0
Indonesia,Female,65-69 years,2018,Incidence,model,0
Indonesia,Female,70-74 years,2018,Incidence,model,0
Indonesia,Female,75-79 years,2018,Incidence,model,0
Indonesia,Female,80-84 years,2018,Incidence,model,0
Indonesia,Female,85-89 years,2018,Incidence,model,0
Indonesia,Female,90-94 years,2018,Incidence,model,0
Indonesia,Female,95+ years,2018,Incidence,model,0
Indonesia,Female,<1 year,2019,Incidence,model,0
Indonesia,Female,12-23 months,2019,Incidence,model,139.193626969223
Indonesia,Female,2-4 years,2019,Incidence,model,1003.4756201899
Indonesia,Female,5-9 years,2019,Incidence,model,2462.59841869489
Indonesia,Female,10-14 years,2019,Incidence,model,3113.13844671064
Indonesia,Female,15-19 years,2019,Incidence,model,6192.90959741204
Indonesia,Female,20-24 years,2019,Incidence,model,7726.66330091187
Indonesia,Female,25-29 years,2019,Incidence,model,5531.82334414053
Indonesia,Female,30-34 years,2019,Incidence,model,3565.77626992986
Indonesia,Female,35-39 years,2019,Incidence,model,1722.78397215912
Indonesia,Female,40-44 years,2019,Incidence,model,548.118606262811
Indonesia,Female,45-49 years,2019,Incidence,model,169.520786984785
Indonesia,Female,50-54 years,2019,Incidence,model,0
Indonesia,Female,55-59 years,2019,Incidence,model,0
Indonesia,Female,60-64 years,2019,Incidence,model,0
Indonesia,Female,65-69 years,2019,Incidence,model,0
Indonesia,Female,70-74 years,2019,Incidence,model,0
Indonesia,Female,75-79 years,2019,Incidence,model,0
Indonesia,Female,80-84 years,2019,Incidence,model,0
Indonesia,Female,85-89 years,2019,Incidence,model,0
Indonesia,Female,90-94 years,2019,Incidence,model,0
Indonesia,Female,95+ years,2019,Incidence,model,0
Indonesia,Female,<1 year,2000,Incidence,gbd,0
Indonesia,Female,12-23 months,2000,Incidence,gbd,142.143391790904
Indonesia,Female,2-4 years,2000,Incidence,gbd,998.129913997505
Indonesia,Female,5-9 years,2000,Incidence,gbd,2293.46153620298
Indonesia,Female,10-14 years,2000,Incidence,gbd,2976.00259052668
Indonesia,Female,15-19 years,2000,Incidence,gbd,6420.10113679225
Indonesia,Female,20-24 years,2000,Incidence,gbd,7888.02814459917
Indonesia,Female,25-29 years,2000,Incidence,gbd,5430.21936805355
Indonesia,Female,30-34 years,2000,Incidence,gbd,3180.84954244441
Indonesia,Female,35-39 years,2000,Incidence,gbd,1341.55067202476
Indonesia,Female,40-44 years,2000,Incidence,gbd,380.388785533776
Indonesia,Female,45-49 years,2000,Incidence,gbd,97.9967949546209
Indonesia,Female,50-54 years,2000,Incidence,gbd,0
Indonesia,Female,55-59 years,2000,Incidence,gbd,0
Indonesia,Female,60-64 years,2000,Incidence,gbd,0
Indonesia,Female,65-69 years,2000,Incidence,gbd,0
Indonesia,Female,70-74 years,2000,Incidence,gbd,0
Indonesia,Female,75-79 years,2000,Incidence,gbd,0
Indonesia,Female,80-84 years,2000,Incidence,gbd,0
Indonesia,Female,85-89 years,2000,Incidence,gbd,0
Indonesia,Female,90-94 years,2000,Incidence,gbd,0
Indonesia,Female,95+ years,2000,Incidence,gbd,0
Indonesia,Female,<1 year,2001,Incidence,gbd,0
Indonesia,Female,12-23 months,2001,Incidence,gbd,142.650091670666
Indonesia,Female,2-4 years,2001,Incidence,gbd,999.86466427122
Indonesia,Female,5-9 years,2001,Incidence,gbd,2305.35337324376
Indonesia,Female,10-14 years,2001,Incidence,gbd,2974.0607313301
