L,m_A,m_B,m_C,m_D,resid,p_A_to_no_rhd,p_B_to_C,p_C_to_D
25.8213496389312,0.000844561581713226,0.00459323988255264,0.0192651128988624,0.0779555282689063,0.850786739104736,0.177731902578183,0.0134291239166762,0.0361864646857795
25.8213641670903,0.000844471302692323,0.00459264881824189,0.0192748656236974,0.0779827916569271,0.850788970821383,0.177539109688809,0.0133947695167243,0.0361247625681696
25.8213791932404,0.000844166056810224,0.00459424769448197,0.0192722535947295,0.0779325350745918,0.850551755142418,0.176683763239182,0.0134499473749826,0.0361554834724278
