location,sex,age,year,measure,source,value
Uganda,Female,95+ years,2011,Prevalence,gbd,10.9771941648083
Uganda,Female,<1 year,2012,Prevalence,gbd,0
Uganda,Female,12-23 months,2012,Prevalence,gbd,430.761907761933
Uganda,Female,2-4 years,2012,Prevalence,gbd,4806.51220887658
Uganda,Female,5-9 years,2012,Prevalence,gbd,18089.8192949813
Uganda,Female,10-14 years,2012,Prevalence,gbd,25643.1962230451
Uganda,Female,15-19 years,2012,Prevalence,gbd,39254.7961015704
Uganda,Female,20-24 years,2012,Prevalence,gbd,44388.2400269143
Uganda,Female,25-29 years,2012,Prevalence,gbd,40835.0260817424
Uganda,Female,30-34 years,2012,Prevalence,gbd,33970.9171961925
Uganda,Female,35-39 years,2012,Prevalence,gbd,26867.407723952
Uganda,Female,40-44 years,2012,Prevalence,gbd,20256.0979324366
Uganda,Female,45-49 years,2012,Prevalence,gbd,13928.2392040698
Uganda,Female,50-54 years,2012,Prevalence,gbd,8628.85977448803
Uganda,Female,55-59 years,2012,Prevalence,gbd,5086.58552825438
Uganda,Female,60-64 years,2012,Prevalence,gbd,3126.99970979984
Uganda,Female,65-69 years,2012,Prevalence,gbd,1951.04348825487
Uganda,Female,70-74 years,2012,Prevalence,gbd,1166.63033074621
Uganda,Female,75-79 years,2012,Prevalence,gbd,615.58832237576
Uganda,Female,80-84 years,2012,Prevalence,gbd,280.883700528744
Uganda,Female,85-89 years,2012,Prevalence,gbd,108.401840467789
Uganda,Female,90-94 years,2012,Prevalence,gbd,35.621561535339
Uganda,Female,95+ years,2012,Prevalence,gbd,11.6842248285333
Uganda,Female,<1 year,2013,Prevalence,gbd,0
Uganda,Female,12-23 months,2013,Prevalence,gbd,435.645464818913
Uganda,Female,2-4 years,2013,Prevalence,gbd,4859.11939025398
Uganda,Female,5-9 years,2013,Prevalence,gbd,18132.3860537964
Uganda,Female,10-14 years,2013,Prevalence,gbd,25533.7065550068
Uganda,Female,15-19 years,2013,Prevalence,gbd,39221.9975562738
Uganda,Female,20-24 years,2013,Prevalence,gbd,44803.5651378463
Uganda,Female,25-29 years,2013,Prevalence,gbd,41721.301200089
Uganda,Female,30-34 years,2013,Prevalence,gbd,34769.0692633381
Uganda,Female,35-39 years,2013,Prevalence,gbd,27621.0269214236
Uganda,Female,40-44 years,2013,Prevalence,gbd,20996.3848437938
Uganda,Female,45-49 years,2013,Prevalence,gbd,14393.8427439121
Uganda,Female,50-54 years,2013,Prevalence,gbd,9021.18395071447
Uganda,Female,55-59 years,2013,Prevalence,gbd,5286.45048725138
Uganda,Female,60-64 years,2013,Prevalence,gbd,3231.32245117046
Uganda,Female,65-69 years,2013,Prevalence,gbd,2024.34984790733
Uganda,Female,70-74 years,2013,Prevalence,gbd,1198.21608416242
Uganda,Female,75-79 years,2013,Prevalence,gbd,640.023784454536
Uganda,Female,80-84 years,2013,Prevalence,gbd,291.941993537021
Uganda,Female,85-89 years,2013,Prevalence,gbd,113.635633742769
Uganda,Female,90-94 years,2013,Prevalence,gbd,36.8391157903986
Uganda,Female,95+ years,2013,Prevalence,gbd,12.432212498585
Uganda,Female,<1 year,2014,Prevalence,gbd,0
Uganda,Female,12-23 months,2014,Prevalence,gbd,439.797525602361
Uganda,Female,2-4 years,2014,Prevalence,gbd,4910.11792384543
Uganda,Female,5-9 years,2014,Prevalence,gbd,18131.181789465
Uganda,Female,10-14 years,2014,Prevalence,gbd,25332.4887907882
Uganda,Female,15-19 years,2014,Prevalence,gbd,39059.4687595587
Uganda,Female,20-24 years,2014,Prevalence,gbd,45105.4087386056
Uganda,Female,25-29 years,2014,Prevalence,gbd,42629.0853837262
Uganda,Female,30-34 years,2014,Prevalence,gbd,35598.6392598527
Uganda,Female,35-39 years,2014,Prevalence,gbd,28404.5029280029
Uganda,Female,40-44 years,2014,Prevalence,gbd,21764.5597383258
Uganda,Female,45-49 years,2014,Prevalence,gbd,14899.3970924559
Uganda,Female,50-54 years,2014,Prevalence,gbd,9402.56851937835
Uganda,Female,55-59 years,2014,Prevalence,gbd,5541.4636406029
Uganda,Female,60-64 years,2014,Prevalence,gbd,3315.09141972847
Uganda,Female,65-69 years,2014,Prevalence,gbd,2114.42505093899
Uganda,Female,70-74 years,2014,Prevalence,gbd,1226.01534848923
Uganda,Female,75-79 years,2014,Prevalence,gbd,664.42029990765
Uganda,Female,80-84 years,2014,Prevalence,gbd,303.773526016024
Uganda,Female,85-89 years,2014,Prevalence,gbd,119.42868687385
Uganda,Female,90-94 years,2014,Prevalence,gbd,38.1817662740455
Uganda,Female,95+ years,2014,Prevalence,gbd,13.2120275952009
Uganda,Female,<1 year,2015,Prevalence,gbd,0
Uganda,Female,12-23 months,2015,Prevalence,gbd,442.718586741459
Uganda,Female,2-4 years,2015,Prevalence,gbd,4955.68192074161
Uganda,Female,5-9 years,2015,Prevalence,gbd,18166.7254109328
Uganda,Female,10-14 years,2015,Prevalence,gbd,25161.3987557109
Uganda,Female,15-19 years,2015,Prevalence,gbd,38925.0102541192
Uganda,Female,20-24 years,2015,Prevalence,gbd,45473.1218435674
Uganda,Female,25-29 years,2015,Prevalence,gbd,43629.1133522193
Uganda,Female,30-34 years,2015,Prevalence,gbd,36536.7974017531
Uganda,Female,35-39 years,2015,Prevalence,gbd,29266.0229383386
Uganda,Female,40-44 years,2015,Prevalence,gbd,22563.054729922
Uganda,Female,45-49 years,2015,Prevalence,gbd,15460.5081303733
Uganda,Female,50-54 years,2015,Prevalence,gbd,9755.85878977212
Uganda,Female,55-59 years,2015,Prevalence,gbd,5834.28247267498
Uganda,Female,60-64 years,2015,Prevalence,gbd,3625.02313837402
Uganda,Female,65-69 years,2015,Prevalence,gbd,2018.29902818019
Uganda,Female,70-74 years,2015,Prevalence,gbd,1259.37331476976
Uganda,Female,75-79 years,2015,Prevalence,gbd,690.182886589647
Uganda,Female,80-84 years,2015,Prevalence,gbd,317.40080232647
Uganda,Female,85-89 years,2015,Prevalence,gbd,124.698273246092
Uganda,Female,90-94 years,2015,Prevalence,gbd,39.4506701358795
Uganda,Female,95+ years,2015,Prevalence,gbd,13.9662938360519
Uganda,Female,<1 year,2016,Prevalence,gbd,0
Uganda,Female,12-23 months,2016,Prevalence,gbd,443.510193294733
Uganda,Female,2-4 years,2016,Prevalence,gbd,4983.50745704459
Uganda,Female,5-9 years,2016,Prevalence,gbd,18196.2395547008
Uganda,Female,10-14 years,2016,Prevalence,gbd,24881.2798469872
Uganda,Female,15-19 years,2016,Prevalence,gbd,38548.8703600239
Uganda,Female,20-24 years,2016,Prevalence,gbd,45770.42899032
Uganda,Female,25-29 years,2016,Prevalence,gbd,44620.6491823127
Uganda,Female,30-34 years,2016,Prevalence,gbd,37576.7155387242
Uganda,Female,35-39 years,2016,Prevalence,gbd,30180.5898663476
Uganda,Female,40-44 years,2016,Prevalence,gbd,23357.3080200158
Uganda,Female,45-49 years,2016,Prevalence,gbd,16042.5579213884
Uganda,Female,50-54 years,2016,Prevalence,gbd,10085.5296112213
Uganda,Female,55-59 years,2016,Prevalence,gbd,6135.73005896113
Uganda,Female,60-64 years,2016,Prevalence,gbd,3654.99852236141
Uganda,Female,65-69 years,2016,Prevalence,gbd,2156.72729160252
Uganda,Female,70-74 years,2016,Prevalence,gbd,1286.16134138139
Uganda,Female,75-79 years,2016,Prevalence,gbd,713.444399779113
Uganda,Female,80-84 years,2016,Prevalence,gbd,331.131702587353
Uganda,Female,85-89 years,2016,Prevalence,gbd,130.126310366626
Uganda,Female,90-94 years,2016,Prevalence,gbd,40.9294243279902
Uganda,Female,95+ years,2016,Prevalence,gbd,14.7125530999874
Uganda,Female,<1 year,2017,Prevalence,gbd,0
Uganda,Female,12-23 months,2017,Prevalence,gbd,442.568919272212
Uganda,Female,2-4 years,2017,Prevalence,gbd,4992.01007670683
Uganda,Female,5-9 years,2017,Prevalence,gbd,18173.0490349006
Uganda,Female,10-14 years,2017,Prevalence,gbd,24376.7195958065
Uganda,Female,15-19 years,2017,Prevalence,gbd,37775.6762580147
Uganda,Female,20-24 years,2017,Prevalence,gbd,45897.0397066507
Uganda,Female,25-29 years,2017,Prevalence,gbd,45486.9676292034
Uganda,Female,30-34 years,2017,Prevalence,gbd,38692.8802246614
Uganda,Female,35-39 years,2017,Prevalence,gbd,31111.1123006852
Uganda,Female,40-44 years,2017,Prevalence,gbd,24112.303264917
Uganda,Female,45-49 years,2017,Prevalence,gbd,16622.7981719757
Uganda,Female,50-54 years,2017,Prevalence,gbd,10415.7310719925
Uganda,Female,55-59 years,2017,Prevalence,gbd,6418.67756828424
Uganda,Female,60-64 years,2017,Prevalence,gbd,3745.56732885147
Uganda,Female,65-69 years,2017,Prevalence,gbd,2241.51603538996
Uganda,Female,70-74 years,2017,Prevalence,gbd,1332.27543384023
Uganda,Female,75-79 years,2017,Prevalence,gbd,730.994649600468
Uganda,Female,80-84 years,2017,Prevalence,gbd,345.772403118607
Uganda,Female,85-89 years,2017,Prevalence,gbd,134.889853753939
Uganda,Female,90-94 years,2017,Prevalence,gbd,42.8408989638758
Uganda,Female,95+ years,2017,Prevalence,gbd,15.4286809430469
Uganda,Female,<1 year,2018,Prevalence,gbd,0
Uganda,Female,12-23 months,2018,Prevalence,gbd,441.467602871836
Uganda,Female,2-4 years,2018,Prevalence,gbd,4995.74287831583
Uganda,Female,5-9 years,2018,Prevalence,gbd,18158.727263264
Uganda,Female,10-14 years,2018,Prevalence,gbd,23849.404312286
Uganda,Female,15-19 years,2018,Prevalence,gbd,36978.2007569456
Uganda,Female,20-24 years,2018,Prevalence,gbd,46076.3610138937
Uganda,Female,25-29 years,2018,Prevalence,gbd,46324.0912383117
Uganda,Female,30-34 years,2018,Prevalence,gbd,39904.0735694906
Uganda,Female,35-39 years,2018,Prevalence,gbd,32070.854413552
Uganda,Female,40-44 years,2018,Prevalence,gbd,24859.4142113008
Uganda,Female,45-49 years,2018,Prevalence,gbd,17233.3770242458
Uganda,Female,50-54 years,2018,Prevalence,gbd,10750.4597321073
Uganda,Female,55-59 years,2018,Prevalence,gbd,6694.91682562905
Uganda,Female,60-64 years,2018,Prevalence,gbd,3883.60765818103
Uganda,Female,65-69 years,2018,Prevalence,gbd,2309.76567158601
Uganda,Female,70-74 years,2018,Prevalence,gbd,1378.36955664227
Uganda,Female,75-79 years,2018,Prevalence,gbd,748.509028536647
Uganda,Female,80-84 years,2018,Prevalence,gbd,358.800049164924
Uganda,Female,85-89 years,2018,Prevalence,gbd,140.178498376614
Uganda,Female,90-94 years,2018,Prevalence,gbd,44.9893554453646
Uganda,Female,95+ years,2018,Prevalence,gbd,16.1684989531426
Uganda,Female,<1 year,2019,Prevalence,gbd,0
Uganda,Female,12-23 months,2019,Prevalence,gbd,441.948109170329
Uganda,Female,2-4 years,2019,Prevalence,gbd,5010.08305422712
Uganda,Female,5-9 years,2019,Prevalence,gbd,18218.5387726809
Uganda,Female,10-14 years,2019,Prevalence,gbd,23527.844511537
Uganda,Female,15-19 years,2019,Prevalence,gbd,36545.0646667975
Uganda,Female,20-24 years,2019,Prevalence,gbd,46531.4145815151
Uganda,Female,25-29 years,2019,Prevalence,gbd,47270.8495355139
Uganda,Female,30-34 years,2019,Prevalence,gbd,41235.7831647867
Uganda,Female,35-39 years,2019,Prevalence,gbd,33100.1050041015
Uganda,Female,40-44 years,2019,Prevalence,gbd,25656.297866227
Uganda,Female,45-49 years,2019,Prevalence,gbd,17877.6300620897
Uganda,Female,50-54 years,2019,Prevalence,gbd,11119.1272890576
Uganda,Female,55-59 years,2019,Prevalence,gbd,6964.90600061691
Uganda,Female,60-64 years,2019,Prevalence,gbd,4062.69920981098
Uganda,Female,65-69 years,2019,Prevalence,gbd,2364.26304620969
Uganda,Female,70-74 years,2019,Prevalence,gbd,1436.18755472293
Uganda,Female,75-79 years,2019,Prevalence,gbd,763.914824352495
Uganda,Female,80-84 years,2019,Prevalence,gbd,371.973587380205
Uganda,Female,85-89 years,2019,Prevalence,gbd,145.962601659703
Uganda,Female,90-94 years,2019,Prevalence,gbd,47.3867150061647
Uganda,Female,95+ years,2019,Prevalence,gbd,16.9856547544986
Uganda,Female,<1 year,2000,Deaths,model,0
Uganda,Female,12-23 months,2000,Deaths,model,1.51971790259965
Uganda,Female,2-4 years,2000,Deaths,model,2.34365611592178
Uganda,Female,5-9 years,2000,Deaths,model,5.47889173413885
Uganda,Female,10-14 years,2000,Deaths,model,7.48121706785066
Uganda,Female,15-19 years,2000,Deaths,model,19.127495306706
Uganda,Female,20-24 years,2000,Deaths,model,24.7181206684826
Uganda,Female,25-29 years,2000,Deaths,model,9.35895814427417
Uganda,Female,30-34 years,2000,Deaths,model,9.61533693435419
Uganda,Female,35-39 years,2000,Deaths,model,6.28166567879995
Uganda,Female,40-44 years,2000,Deaths,model,7.83319888316469
Uganda,Female,45-49 years,2000,Deaths,model,8.54783619865914
Uganda,Female,50-54 years,2000,Deaths,model,11.5946285841709
Uganda,Female,55-59 years,2000,Deaths,model,10.5869761590854
Uganda,Female,60-64 years,2000,Deaths,model,16.3394111289224
Uganda,Female,65-69 years,2000,Deaths,model,19.6878610597335
Uganda,Female,70-74 years,2000,Deaths,model,20.9869033184847
Uganda,Female,75-79 years,2000,Deaths,model,20.5612080356818
Uganda,Female,80-84 years,2000,Deaths,model,15.2774649432215
Uganda,Female,85-89 years,2000,Deaths,model,10.02729661852
Uganda,Female,90-94 years,2000,Deaths,model,3.2099777285776
Uganda,Female,95+ years,2000,Deaths,model,0.213200587783805
Uganda,Female,<1 year,2001,Deaths,model,0
Uganda,Female,12-23 months,2001,Deaths,model,0
Uganda,Female,2-4 years,2001,Deaths,model,3.50608270165517
Uganda,Female,5-9 years,2001,Deaths,model,6.98985365351545
Uganda,Female,10-14 years,2001,Deaths,model,8.33069644386862
Uganda,Female,15-19 years,2001,Deaths,model,18.5606469828967
Uganda,Female,20-24 years,2001,Deaths,model,24.5080674618681
Uganda,Female,25-29 years,2001,Deaths,model,9.57413314955591
Uganda,Female,30-34 years,2001,Deaths,model,9.88380702796291
Uganda,Female,35-39 years,2001,Deaths,model,6.66132124847594
Uganda,Female,40-44 years,2001,Deaths,model,8.17377760812925
Uganda,Female,45-49 years,2001,Deaths,model,9.04450760872821
Uganda,Female,50-54 years,2001,Deaths,model,12.5130459050629
Uganda,Female,55-59 years,2001,Deaths,model,11.1297019647167
Uganda,Female,60-64 years,2001,Deaths,model,16.090104319307
Uganda,Female,65-69 years,2001,Deaths,model,19.491463022436
Uganda,Female,70-74 years,2001,Deaths,model,20.8812723923765
Uganda,Female,75-79 years,2001,Deaths,model,19.892563294904
Uganda,Female,80-84 years,2001,Deaths,model,14.5254509709142
Uganda,Female,85-89 years,2001,Deaths,model,9.49393787521212
Uganda,Female,90-94 years,2001,Deaths,model,3.0225540372364
Uganda,Female,95+ years,2001,Deaths,model,0.359417611027706
Uganda,Female,<1 year,2002,Deaths,model,0
Uganda,Female,12-23 months,2002,Deaths,model,0
Uganda,Female,2-4 years,2002,Deaths,model,3.64762743508067
Uganda,Female,5-9 years,2002,Deaths,model,8.33936551195228
Uganda,Female,10-14 years,2002,Deaths,model,9.06557957310044
Uganda,Female,15-19 years,2002,Deaths,model,17.9378038243485
Uganda,Female,20-24 years,2002,Deaths,model,23.9721489039825
Uganda,Female,25-29 years,2002,Deaths,model,9.73464947114805
Uganda,Female,30-34 years,2002,Deaths,model,10.0695721824231
Uganda,Female,35-39 years,2002,Deaths,model,6.99533248059274
Uganda,Female,40-44 years,2002,Deaths,model,8.49144966276023
Uganda,Female,45-49 years,2002,Deaths,model,9.4535568724757
Uganda,Female,50-54 years,2002,Deaths,model,13.5196106042883
Uganda,Female,55-59 years,2002,Deaths,model,11.9210983762486
Uganda,Female,60-64 years,2002,Deaths,model,16.072311428089
Uganda,Female,65-69 years,2002,Deaths,model,19.3565840997563
Uganda,Female,70-74 years,2002,Deaths,model,21.030494446187
Uganda,Female,75-79 years,2002,Deaths,model,20.4513574706224
Uganda,Female,80-84 years,2002,Deaths,model,14.3787044833309
Uganda,Female,85-89 years,2002,Deaths,model,9.19013832324328
Uganda,Female,90-94 years,2002,Deaths,model,2.83450540177991
Uganda,Female,95+ years,2002,Deaths,model,0.420017144361409
Uganda,Female,<1 year,2003,Deaths,model,0
Uganda,Female,12-23 months,2003,Deaths,model,0
Uganda,Female,2-4 years,2003,Deaths,model,2.96455871975872
Uganda,Female,5-9 years,2003,Deaths,model,9.17701786702565
Uganda,Female,10-14 years,2003,Deaths,model,9.89313701763461
Uganda,Female,15-19 years,2003,Deaths,model,17.4941974345719
Uganda,Female,20-24 years,2003,Deaths,model,23.3937204893402
Uganda,Female,25-29 years,2003,Deaths,model,9.74747625435263
Uganda,Female,30-34 years,2003,Deaths,model,10.1340997736638
Uganda,Female,35-39 years,2003,Deaths,model,7.1958358216399
Uganda,Female,40-44 years,2003,Deaths,model,8.74120781457097
Uganda,Female,45-49 years,2003,Deaths,model,9.77023747605878
Uganda,Female,50-54 years,2003,Deaths,model,14.2060841736625
Uganda,Female,55-59 years,2003,Deaths,model,12.7298280921464
Uganda,Female,60-64 years,2003,Deaths,model,15.8139760640999
Uganda,Female,65-69 years,2003,Deaths,model,18.8910041062533
Uganda,Female,70-74 years,2003,Deaths,model,20.6712019449413
Uganda,Female,75-79 years,2003,Deaths,model,19.7006319769601
Uganda,Female,80-84 years,2003,Deaths,model,13.5466223520794
Uganda,Female,85-89 years,2003,Deaths,model,8.61773026425002
Uganda,Female,90-94 years,2003,Deaths,model,2.5875389732709
Uganda,Female,95+ years,2003,Deaths,model,0.422409778803576
Uganda,Female,<1 year,2004,Deaths,model,0
Uganda,Female,12-23 months,2004,Deaths,model,0
Uganda,Female,2-4 years,2004,Deaths,model,2.88398397077207
Uganda,Female,5-9 years,2004,Deaths,model,10.8958379589501
Uganda,Female,10-14 years,2004,Deaths,model,11.3273023243281
Uganda,Female,15-19 years,2004,Deaths,model,17.8639763101951
Uganda,Female,20-24 years,2004,Deaths,model,23.5594741264168
Uganda,Female,25-29 years,2004,Deaths,model,9.96006528308008
Uganda,Female,30-34 years,2004,Deaths,model,10.2329700263164
Uganda,Female,35-39 years,2004,Deaths,model,7.30130554627404
Uganda,Female,40-44 years,2004,Deaths,model,9.09865915685198
Uganda,Female,45-49 years,2004,Deaths,model,10.3277029160346
Uganda,Female,50-54 years,2004,Deaths,model,15.2149819159281
Uganda,Female,55-59 years,2004,Deaths,model,14.0452168797735
Uganda,Female,60-64 years,2004,Deaths,model,16.079489718253
Uganda,Female,65-69 years,2004,Deaths,model,18.6754336074487
Uganda,Female,70-74 years,2004,Deaths,model,20.6117584818233
Uganda,Female,75-79 years,2004,Deaths,model,19.6624572760925
Uganda,Female,80-84 years,2004,Deaths,model,13.1354822714706
Uganda,Female,85-89 years,2004,Deaths,model,8.20468243165126
Uganda,Female,90-94 years,2004,Deaths,model,2.37204060772936
Uganda,Female,95+ years,2004,Deaths,model,0.40910070193794
Uganda,Female,<1 year,2005,Deaths,model,0
Uganda,Female,12-23 months,2005,Deaths,model,0
Uganda,Female,2-4 years,2005,Deaths,model,2.79644376542257
Uganda,Female,5-9 years,2005,Deaths,model,10.9079093460149
Uganda,Female,10-14 years,2005,Deaths,model,12.0747429949177
Uganda,Female,15-19 years,2005,Deaths,model,17.7197455608397
Uganda,Female,20-24 years,2005,Deaths,model,23.4901828376255
Uganda,Female,25-29 years,2005,Deaths,model,10.1344917656239
Uganda,Female,30-34 years,2005,Deaths,model,10.4163044858834
Uganda,Female,35-39 years,2005,Deaths,model,7.51713976404214
Uganda,Female,40-44 years,2005,Deaths,model,9.71153354758877
Uganda,Female,45-49 years,2005,Deaths,model,11.1808309091546
Uganda,Female,50-54 years,2005,Deaths,model,16.405661578789
Uganda,Female,55-59 years,2005,Deaths,model,15.586503655388
Uganda,Female,60-64 years,2005,Deaths,model,16.7018715067171
Uganda,Female,65-69 years,2005,Deaths,model,18.6987418277367
Uganda,Female,70-74 years,2005,Deaths,model,20.753179562831
Uganda,Female,75-79 years,2005,Deaths,model,19.773844817052
Uganda,Female,80-84 years,2005,Deaths,model,12.8844981539798
Uganda,Female,85-89 years,2005,Deaths,model,7.86250903190136
Uganda,Female,90-94 years,2005,Deaths,model,2.18564952495488
Uganda,Female,95+ years,2005,Deaths,model,0.387072714351323
Uganda,Female,<1 year,2006,Deaths,model,0
Uganda,Female,12-23 months,2006,Deaths,model,0
Uganda,Female,2-4 years,2006,Deaths,model,2.61312195214769
Uganda,Female,5-9 years,2006,Deaths,model,10.9954493616059
Uganda,Female,10-14 years,2006,Deaths,model,12.8278734228731
Uganda,Female,15-19 years,2006,Deaths,model,17.4575657296884
Uganda,Female,20-24 years,2006,Deaths,model,22.1994431284079
Uganda,Female,25-29 years,2006,Deaths,model,9.82432653553622
Uganda,Female,30-34 years,2006,Deaths,model,10.5063938464655
Uganda,Female,35-39 years,2006,Deaths,model,7.81077236298085
Uganda,Female,40-44 years,2006,Deaths,model,10.2703093973172
Uganda,Female,45-49 years,2006,Deaths,model,11.6462844164834
Uganda,Female,50-54 years,2006,Deaths,model,17.3196074695053
Uganda,Female,55-59 years,2006,Deaths,model,17.4365973095451
Uganda,Female,60-64 years,2006,Deaths,model,18.3203096650892
Uganda,Female,65-69 years,2006,Deaths,model,19.4663943357549
Uganda,Female,70-74 years,2006,Deaths,model,21.9003323261248
Uganda,Female,75-79 years,2006,Deaths,model,21.475694551675
Uganda,Female,80-84 years,2006,Deaths,model,13.697866918002
Uganda,Female,85-89 years,2006,Deaths,model,8.26041629650054
Uganda,Female,90-94 years,2006,Deaths,model,2.2574069321673
Uganda,Female,95+ years,2006,Deaths,model,0.413821453064246
Uganda,Female,<1 year,2007,Deaths,model,0
Uganda,Female,12-23 months,2007,Deaths,model,0
Uganda,Female,2-4 years,2007,Deaths,model,2.50689204140657
Uganda,Female,5-9 years,2007,Deaths,model,10.8662531189255
Uganda,Female,10-14 years,2007,Deaths,model,13.3161151109867
Uganda,Female,15-19 years,2007,Deaths,model,16.9748456693093
Uganda,Female,20-24 years,2007,Deaths,model,20.8734344506365
Uganda,Female,25-29 years,2007,Deaths,model,9.39713101946205
Uganda,Female,30-34 years,2007,Deaths,model,10.505676751418
Uganda,Female,35-39 years,2007,Deaths,model,8.02742338941047
Uganda,Female,40-44 years,2007,Deaths,model,10.6419095548278
Uganda,Female,45-49 years,2007,Deaths,model,12.0745333258401
Uganda,Female,50-54 years,2007,Deaths,model,18.1878193248377
Uganda,Female,55-59 years,2007,Deaths,model,19.36409503675
Uganda,Female,60-64 years,2007,Deaths,model,20.4106325740733
Uganda,Female,65-69 years,2007,Deaths,model,20.3869485162393
Uganda,Female,70-74 years,2007,Deaths,model,23.1187202262797
Uganda,Female,75-79 years,2007,Deaths,model,22.4309654510312
Uganda,Female,80-84 years,2007,Deaths,model,14.1176779479385
Uganda,Female,85-89 years,2007,Deaths,model,8.49877555621721
Uganda,Female,90-94 years,2007,Deaths,model,2.30857102869079
Uganda,Female,95+ years,2007,Deaths,model,0.423532414182079
Uganda,Female,<1 year,2008,Deaths,model,0
Uganda,Female,12-23 months,2008,Deaths,model,0
Uganda,Female,2-4 years,2008,Deaths,model,2.32024401198523
Uganda,Female,5-9 years,2008,Deaths,model,9.96764332532258
Uganda,Female,10-14 years,2008,Deaths,model,13.3190045252316
Uganda,Female,15-19 years,2008,Deaths,model,16.4663066520405
Uganda,Female,20-24 years,2008,Deaths,model,19.5238250002534
Uganda,Female,25-29 years,2008,Deaths,model,9.16873794820406
Uganda,Female,30-34 years,2008,Deaths,model,10.4882661877264
Uganda,Female,35-39 years,2008,Deaths,model,8.18018788811259
Uganda,Female,40-44 years,2008,Deaths,model,11.0799749042511
Uganda,Female,45-49 years,2008,Deaths,model,12.9651096500103
Uganda,Female,50-54 years,2008,Deaths,model,19.678552124952
Uganda,Female,55-59 years,2008,Deaths,model,21.3195013206877
Uganda,Female,60-64 years,2008,Deaths,model,22.7437480127196
Uganda,Female,65-69 years,2008,Deaths,model,21.0042524917864
Uganda,Female,70-74 years,2008,Deaths,model,23.6401464870013
Uganda,Female,75-79 years,2008,Deaths,model,23.5899653959692
Uganda,Female,80-84 years,2008,Deaths,model,14.6502793183534
Uganda,Female,85-89 years,2008,Deaths,model,8.63087085104643
Uganda,Female,90-94 years,2008,Deaths,model,2.31036847800733
Uganda,Female,95+ years,2008,Deaths,model,0.422686019501831
Uganda,Female,<1 year,2009,Deaths,model,0
Uganda,Female,12-23 months,2009,Deaths,model,0
Uganda,Female,2-4 years,2009,Deaths,model,2.1137279527525
Uganda,Female,5-9 years,2009,Deaths,model,8.97493608052506
Uganda,Female,10-14 years,2009,Deaths,model,13.2673791750562
Uganda,Female,15-19 years,2009,Deaths,model,16.5133936028892
Uganda,Female,20-24 years,2009,Deaths,model,18.7047641864448
Uganda,Female,25-29 years,2009,Deaths,model,9.06865346892599
Uganda,Female,30-34 years,2009,Deaths,model,10.6106083212986
Uganda,Female,35-39 years,2009,Deaths,model,8.40810155576343
Uganda,Female,40-44 years,2009,Deaths,model,11.6103185037036
Uganda,Female,45-49 years,2009,Deaths,model,13.9212067279971
Uganda,Female,50-54 years,2009,Deaths,model,21.3139969695908
Uganda,Female,55-59 years,2009,Deaths,model,23.2053659946252
Uganda,Female,60-64 years,2009,Deaths,model,25.4177843457529
Uganda,Female,65-69 years,2009,Deaths,model,21.9337391568996
Uganda,Female,70-74 years,2009,Deaths,model,24.2789133398765
Uganda,Female,75-79 years,2009,Deaths,model,24.3780154898661
Uganda,Female,80-84 years,2009,Deaths,model,15.028725219032
Uganda,Female,85-89 years,2009,Deaths,model,8.72874598402739
Uganda,Female,90-94 years,2009,Deaths,model,2.32478186229427
Uganda,Female,95+ years,2009,Deaths,model,0.422491332639788
Uganda,Female,<1 year,2010,Deaths,model,0
Uganda,Female,12-23 months,2010,Deaths,model,0
Uganda,Female,2-4 years,2010,Deaths,model,2.11764231884374
Uganda,Female,5-9 years,2010,Deaths,model,8.99577065752711
Uganda,Female,10-14 years,2010,Deaths,model,13.6508148651237
Uganda,Female,15-19 years,2010,Deaths,model,16.7653272092605
Uganda,Female,20-24 years,2010,Deaths,model,17.9020363390945
Uganda,Female,25-29 years,2010,Deaths,model,8.90380336780093
Uganda,Female,30-34 years,2010,Deaths,model,10.5638672662509
Uganda,Female,35-39 years,2010,Deaths,model,8.53257536897291
Uganda,Female,40-44 years,2010,Deaths,model,11.9564594632206
Uganda,Female,45-49 years,2010,Deaths,model,14.5377776509979
Uganda,Female,50-54 years,2010,Deaths,model,22.4425932740852
Uganda,Female,55-59 years,2010,Deaths,model,24.2022943130614
Uganda,Female,60-64 years,2010,Deaths,model,27.3371522779617
Uganda,Female,65-69 years,2010,Deaths,model,22.5384533327594
Uganda,Female,70-74 years,2010,Deaths,model,24.2637929129361
Uganda,Female,75-79 years,2010,Deaths,model,24.6151482054278
Uganda,Female,80-84 years,2010,Deaths,model,15.0979465555504
Uganda,Female,85-89 years,2010,Deaths,model,8.66016385441012
Uganda,Female,90-94 years,2010,Deaths,model,2.23650717998659
Uganda,Female,95+ years,2010,Deaths,model,0.390260242571
Uganda,Female,<1 year,2011,Deaths,model,0
Uganda,Female,12-23 months,2011,Deaths,model,0
Uganda,Female,2-4 years,2011,Deaths,model,2.1849927288337
Uganda,Female,5-9 years,2011,Deaths,model,9.05135497329893
Uganda,Female,10-14 years,2011,Deaths,model,14.7891513138823
Uganda,Female,15-19 years,2011,Deaths,model,17.6725605879635
Uganda,Female,20-24 years,2011,Deaths,model,17.9804894641821
Uganda,Female,25-29 years,2011,Deaths,model,8.99413751022436
Uganda,Female,30-34 years,2011,Deaths,model,10.7932483345717
Uganda,Female,35-39 years,2011,Deaths,model,8.89348361111339
