location,year,sex,age,Nx
Uganda,2025,Female,0,835733
Uganda,2025,Female,1,823503
Uganda,2025,Female,2,814804
Uganda,2025,Female,3,802388
Uganda,2025,Female,4,789103
Uganda,2025,Female,5,772574
Uganda,2025,Female,6,754819
Uganda,2025,Female,7,737426
Uganda,2025,Female,8,717039
Uganda,2025,Female,9,697777
Uganda,2025,Female,10,685288
Uganda,2025,Female,11,673683
Uganda,2025,Female,12,664321
Uganda,2025,Female,13,655693
Uganda,2025,Female,14,645119
Uganda,2025,Female,15,632103
Uganda,2025,Female,16,615605
Uganda,2025,Female,17,596900
Uganda,2025,Female,18,581696
Uganda,2025,Female,19,564875
Uganda,2025,Female,20,548320
Uganda,2025,Female,21,533129
Uganda,2025,Female,22,516991
Uganda,2025,Female,23,502943
Uganda,2025,Female,24,489413
Uganda,2025,Female,25,475490
Uganda,2025,Female,26,462081
Uganda,2025,Female,27,445698
Uganda,2025,Female,28,434069
Uganda,2025,Female,29,416378
Uganda,2025,Female,30,407212
Uganda,2025,Female,31,389634
Uganda,2025,Female,32,370491
Uganda,2025,Female,33,352202
Uganda,2025,Female,34,333701
Uganda,2025,Female,35,318373
Uganda,2025,Female,36,300721
Uganda,2025,Female,37,284904
Uganda,2025,Female,38,268547
Uganda,2025,Female,39,250636
Uganda,2025,Female,40,233761
Uganda,2025,Female,41,217595
Uganda,2025,Female,42,205202
Uganda,2025,Female,43,193988
Uganda,2025,Female,44,183405
Uganda,2025,Female,45,173572
Uganda,2025,Female,46,166528
Uganda,2025,Female,47,158619
Uganda,2025,Female,48,151979
Uganda,2025,Female,49,145955
Uganda,2025,Female,50,140410
Uganda,2025,Female,51,134191
Uganda,2025,Female,52,129408.99999999999
Uganda,2025,Female,53,125004
Uganda,2025,Female,54,119952
Uganda,2025,Female,55,114209
Uganda,2025,Female,56,108310
Uganda,2025,Female,57,103061
Uganda,2025,Female,58,97084
Uganda,2025,Female,59,91030
Uganda,2025,Female,60,85493
Uganda,2025,Female,61,80176
Uganda,2025,Female,62,75200
Uganda,2025,Female,63,70450
Uganda,2025,Female,64,65934
Uganda,2025,Female,65,61762
Uganda,2025,Female,66,57865
Uganda,2025,Female,67,53964
Uganda,2025,Female,68,50275
Uganda,2025,Female,69,46830
Uganda,2025,Female,70,43637
Uganda,2025,Female,71,40576
Uganda,2025,Female,72,37593
Uganda,2025,Female,73,34761
Uganda,2025,Female,74,32061.999999999996
Uganda,2025,Female,75,29694
Uganda,2025,Female,76,26992
Uganda,2025,Female,77,23107
Uganda,2025,Female,78,19656
Uganda,2025,Female,79,17078
Uganda,2025,Female,80,15103
Uganda,2025,Female,81,13438
Uganda,2025,Female,82,11822
Uganda,2025,Female,83,10871
Uganda,2025,Female,84,9960
Uganda,2025,Female,85,9081
Uganda,2025,Female,86,8238
Uganda,2025,Female,87,7409
Uganda,2025,Female,88,6562
Uganda,2025,Female,89,5715
Uganda,2025,Female,90,4892
Uganda,2025,Female,91,4128
Uganda,2025,Female,92,3436
Uganda,2025,Female,93,2809
Uganda,2025,Female,94,2249
Uganda,2025,Female,95,1761
Uganda,2025,Female,96,1346
Uganda,2025,Female,97,1006
Uganda,2025,Female,98,735
Uganda,2025,Female,99,525
Uganda,2025,Female,100,1045
Uganda,2025,Male,0,855436
Uganda,2025,Male,1,842220
Uganda,2025,Male,2,832789
Uganda,2025,Male,3,819572
Uganda,2025,Male,4,805513
Uganda,2025,Male,5,788218
Uganda,2025,Male,6,769736
Uganda,2025,Male,7,751724
Uganda,2025,Male,8,730109
Uganda,2025,Male,9,709427
Uganda,2025,Male,10,695594
Uganda,2025,Male,11,682611
Uganda,2025,Male,12,671705
Uganda,2025,Male,13,661584
Uganda,2025,Male,14,650143
Uganda,2025,Male,15,635860
Uganda,2025,Male,16,618208
Uganda,2025,Male,17,598112
Uganda,2025,Male,18,581585
Uganda,2025,Male,19,563450
Uganda,2025,Male,20,545889
Uganda,2025,Male,21,529621
Uganda,2025,Male,22,512847
Uganda,2025,Male,23,498445
Uganda,2025,Male,24,484756
Uganda,2025,Male,25,470682
Uganda,2025,Male,26,456946
Uganda,2025,Male,27,440090
Uganda,2025,Male,28,428319
Uganda,2025,Male,29,410154
Uganda,2025,Male,30,400697
Uganda,2025,Male,31,382776
Uganda,2025,Male,32,363337
Uganda,2025,Male,33,344753
Uganda,2025,Male,34,326027
Uganda,2025,Male,35,310273
Uganda,2025,Male,36,292527
Uganda,2025,Male,37,276538
Uganda,2025,Male,38,260415.00000000003
Uganda,2025,Male,39,242804
Uganda,2025,Male,40,226088
Uganda,2025,Male,41,210025
Uganda,2025,Male,42,197543
Uganda,2025,Male,43,186175
Uganda,2025,Male,44,175635
Uganda,2025,Male,45,165930
Uganda,2025,Male,46,158809
Uganda,2025,Male,47,150786
Uganda,2025,Male,48,144049
Uganda,2025,Male,49,137785
Uganda,2025,Male,50,131950
Uganda,2025,Male,51,125456
Uganda,2025,Male,52,120355
Uganda,2025,Male,53,115542
Uganda,2025,Male,54,110092
Uganda,2025,Male,55,104017
Uganda,2025,Male,56,97764
Uganda,2025,Male,57,92037
Uganda,2025,Male,58,85631
Uganda,2025,Male,59,79154
Uganda,2025,Male,60,73142
Uganda,2025,Male,61,67430
Uganda,2025,Male,62,62160
Uganda,2025,Male,63,57206
Uganda,2025,Male,64,52616
Uganda,2025,Male,65,48483
Uganda,2025,Male,66,44681
Uganda,2025,Male,67,41024
Uganda,2025,Male,68,37611
Uganda,2025,Male,69,34488
Uganda,2025,Male,70,31637
Uganda,2025,Male,71,28934
Uganda,2025,Male,72,26348
Uganda,2025,Male,73,23917
Uganda,2025,Male,74,21619
Uganda,2025,Male,75,19594
Uganda,2025,Male,76,18526
Uganda,2025,Male,77,15511
Uganda,2025,Male,78,12858
Uganda,2025,Male,79,10790
Uganda,2025,Male,80,9199
Uganda,2025,Male,81,7872
Uganda,2025,Male,82,6647
Uganda,2025,Male,83,5780
Uganda,2025,Male,84,4999
Uganda,2025,Male,85,4297
Uganda,2025,Male,86,3668
Uganda,2025,Male,87,3097
Uganda,2025,Male,88,2573
Uganda,2025,Male,89,2096
Uganda,2025,Male,90,1677
Uganda,2025,Male,91,1322
Uganda,2025,Male,92,1030
Uganda,2025,Male,93,787
Uganda,2025,Male,94,587
Uganda,2025,Male,95,427
Uganda,2025,Male,96,301
Uganda,2025,Male,97,207
Uganda,2025,Male,98,137
Uganda,2025,Male,99,88
Uganda,2025,Male,100,133
Uganda,2026,Female,0,842103
Uganda,2026,Female,1,830041
Uganda,2026,Female,2,819644
Uganda,2026,Female,3,811975
Uganda,2026,Female,4,800148
Uganda,2026,Female,5,787251
Uganda,2026,Female,6,770986
Uganda,2026,Female,7,753416
Uganda,2026,Female,8,736167
Uganda,2026,Female,9,715896
Uganda,2026,Female,10,696724
Uganda,2026,Female,11,684301
Uganda,2026,Female,12,672742
Uganda,2026,Female,13,663404
Uganda,2026,Female,14,654761
Uganda,2026,Female,15,643997
Uganda,2026,Female,16,630308
Uganda,2026,Female,17,612466
Uganda,2026,Female,18,591971
Uganda,2026,Female,19,575015
Uganda,2026,Female,20,556966
Uganda,2026,Female,21,540072
Uganda,2026,Female,22,525520
Uganda,2026,Female,23,510718
Uganda,2026,Female,24,498240
Uganda,2026,Female,25,486139
Uganda,2026,Female,26,473327
Uganda,2026,Female,27,460686
Uganda,2026,Female,28,444794
Uganda,2026,Female,29,433440
Uganda,2026,Female,30,415894
Uganda,2026,Female,31,406773
Uganda,2026,Female,32,389199
Uganda,2026,Female,33,370027
Uganda,2026,Female,34,351696
Uganda,2026,Female,35,333143
Uganda,2026,Female,36,317753
Uganda,2026,Female,37,300055
Uganda,2026,Female,38,284186
Uganda,2026,Female,39,267784
Uganda,2026,Female,40,249840
Uganda,2026,Female,41,232941
Uganda,2026,Female,42,216754
Uganda,2026,Female,43,204328
Uganda,2026,Female,44,193087
Uganda,2026,Female,45,182473
Uganda,2026,Female,46,172611
Uganda,2026,Female,47,165527
Uganda,2026,Female,48,157579
Uganda,2026,Female,49,150894
Uganda,2026,Female,50,144819
Uganda,2026,Female,51,139231
Uganda,2026,Female,52,132976
Uganda,2026,Female,53,128143
Uganda,2026,Female,54,123694
Uganda,2026,Female,55,118603
Uganda,2026,Female,56,112828
Uganda,2026,Female,57,106901
Uganda,2026,Female,58,101614
Uganda,2026,Female,59,95608
Uganda,2026,Female,60,89520
Uganda,2026,Female,61,83952
Uganda,2026,Female,62,78606
Uganda,2026,Female,63,73589
Uganda,2026,Female,64,68807
Uganda,2026,Female,65,64254.99999999999
Uganda,2026,Female,66,60082
Uganda,2026,Female,67,56214
Uganda,2026,Female,68,52339
Uganda,2026,Female,69,48678
Uganda,2026,Female,70,45250
Uganda,2026,Female,71,42083
Uganda,2026,Female,72,39052
Uganda,2026,Female,73,36094
Uganda,2026,Female,74,33300
Uganda,2026,Female,75,30639
Uganda,2026,Female,76,28490
Uganda,2026,Female,77,25852
Uganda,2026,Female,78,22086
Uganda,2026,Female,79,18748
Uganda,2026,Female,80,16254.999999999998
Uganda,2026,Female,81,14328
Uganda,2026,Female,82,12672
Uganda,2026,Female,83,11064
Uganda,2026,Female,84,10093
Uganda,2026,Female,85,9169
Uganda,2026,Female,86,8287
Uganda,2026,Female,87,7447
Uganda,2026,Female,88,6629
Uganda,2026,Female,89,5807
Uganda,2026,Female,90,4994
Uganda,2026,Female,91,4221
Uganda,2026,Female,92,3515
Uganda,2026,Female,93,2880
Uganda,2026,Female,94,2317
Uganda,2026,Female,95,1823
Uganda,2026,Female,96,1401
Uganda,2026,Female,97,1052
Uganda,2026,Female,98,772
Uganda,2026,Female,99,553
Uganda,2026,Female,100,1103
Uganda,2026,Male,0,862286
Uganda,2026,Male,1,849114
Uganda,2026,Male,2,838152
Uganda,2026,Male,3,829826
Uganda,2026,Male,4,817261
Uganda,2026,Male,5,803632
Uganda,2026,Male,6,786618
Uganda,2026,Male,7,768317
Uganda,2026,Male,8,750448
Uganda,2026,Male,9,728952
Uganda,2026,Male,10,708360
Uganda,2026,Male,11,694585
Uganda,2026,Male,12,681638
Uganda,2026,Male,13,670745
Uganda,2026,Male,14,660589
Uganda,2026,Male,15,648936
Uganda,2026,Male,16,633979
Uganda,2026,Male,17,615012
Uganda,2026,Male,18,593177
Uganda,2026,Male,19,574963
Uganda,2026,Male,20,555655
Uganda,2026,Male,21,537765
Uganda,2026,Male,22,522104.00000000006
Uganda,2026,Male,23,506613
Uganda,2026,Male,24,493717
Uganda,2026,Male,25,481395
Uganda,2026,Male,26,468381
Uganda,2026,Male,27,455375
Uganda,2026,Male,28,438980
Uganda,2026,Male,29,427456
Uganda,2026,Male,30,409418
Uganda,2026,Male,31,399978
Uganda,2026,Male,32,382048
Uganda,2026,Male,33,362571
Uganda,2026,Male,34,343935
Uganda,2026,Male,35,325149
Uganda,2026,Male,36,309328
Uganda,2026,Male,37,291529
Uganda,2026,Male,38,275482
Uganda,2026,Male,39,259312
Uganda,2026,Male,40,241667
Uganda,2026,Male,41,224928
Uganda,2026,Male,42,208848
Uganda,2026,Male,43,196332
Uganda,2026,Male,44,184934
Uganda,2026,Male,45,174356
Uganda,2026,Male,46,164616
Uganda,2026,Male,47,157446
Uganda,2026,Male,48,149379
Uganda,2026,Male,49,142589
Uganda,2026,Male,50,136265
Uganda,2026,Male,51,130378.99999999999
Uganda,2026,Male,52,123849
Uganda,2026,Male,53,118694
Uganda,2026,Male,54,113832
Uganda,2026,Male,55,108346
Uganda,2026,Male,56,102248
Uganda,2026,Male,57,95981
Uganda,2026,Male,58,90229
Uganda,2026,Male,59,83814
Uganda,2026,Male,60,77327
Uganda,2026,Male,61,71315
Uganda,2026,Male,62,65608
Uganda,2026,Male,63,60336
Uganda,2026,Male,64,55391
Uganda,2026,Male,65,50809
Uganda,2026,Male,66,46711
Uganda,2026,Male,67,42964
Uganda,2026,Male,68,39358
Uganda,2026,Male,69,35994
Uganda,2026,Male,70,32910
Uganda,2026,Male,71,30101
Uganda,2026,Male,72,27439
Uganda,2026,Male,73,24888
Uganda,2026,Male,74,22503
Uganda,2026,Male,75,20250
Uganda,2026,Male,76,18418
Uganda,2026,Male,77,17344
Uganda,2026,Male,78,14452
Uganda,2026,Male,79,11919
Uganda,2026,Male,80,9947
Uganda,2026,Male,81,8426
Uganda,2026,Male,82,7148
Uganda,2026,Male,83,5970
Uganda,2026,Male,84,5133
Uganda,2026,Male,85,4387
Uganda,2026,Male,86,3726
Uganda,2026,Male,87,3139
Uganda,2026,Male,88,2615
Uganda,2026,Male,89,2141
Uganda,2026,Male,90,1717
Uganda,2026,Male,91,1352
Uganda,2026,Male,92,1049
Uganda,2026,Male,93,801
Uganda,2026,Male,94,600
Uganda,2026,Male,95,439
Uganda,2026,Male,96,312
Uganda,2026,Male,97,216
Uganda,2026,Male,98,145
Uganda,2026,Male,99,94
Uganda,2026,Male,100,139
Uganda,2027,Female,0,846836
Uganda,2027,Female,1,836633
Uganda,2027,Female,2,826274
Uganda,2027,Female,3,816878
Uganda,2027,Female,4,809775
Uganda,2027,Female,5,798324
Uganda,2027,Female,6,785683
Uganda,2027,Female,7,769599
Uganda,2027,Female,8,752171
Uganda,2027,Female,9,735035
Uganda,2027,Female,10,714853
Uganda,2027,Female,11,695749
Uganda,2027,Female,12,683372
Uganda,2027,Female,13,671838
Uganda,2027,Female,14,662484
Uganda,2027,Female,15,653645
Uganda,2027,Female,16,642193
Uganda,2027,Female,17,627131
Uganda,2027,Female,18,607460
Uganda,2027,Female,19,585181
Uganda,2027,Female,20,566973
Uganda,2027,Female,21,548585
Uganda,2027,Female,22,532358
Uganda,2027,Female,23,519186.00000000006
Uganda,2027,Female,24,506004
Uganda,2027,Female,25,494996
Uganda,2027,Female,26,484032
Uganda,2027,Female,27,472005
Uganda,2027,Female,28,459857
Uganda,2027,Female,29,444250
Uganda,2027,Female,30,433026
Uganda,2027,Female,31,415536
Uganda,2027,Female,32,406395
Uganda,2027,Female,33,388780
Uganda,2027,Female,34,369559
Uganda,2027,Female,35,351166
Uganda,2027,Female,36,332552
Uganda,2027,Female,37,317100
Uganda,2027,Female,38,299348
Uganda,2027,Female,39,283425
Uganda,2027,Female,40,266977
Uganda,2027,Female,41,249004
Uganda,2027,Female,42,232080
Uganda,2027,Female,43,215869
Uganda,2027,Female,44,203416
Uganda,2027,Female,45,192141
Uganda,2027,Female,46,181497
Uganda,2027,Female,47,171606
Uganda,2027,Female,48,164473
Uganda,2027,Female,49,156484
Uganda,2027,Female,50,149749
Uganda,2027,Female,51,143631
Uganda,2027,Female,52,137998
Uganda,2027,Female,53,131702
Uganda,2027,Female,54,126825
Uganda,2027,Female,55,122328
Uganda,2027,Female,56,117195
Uganda,2027,Female,57,111387
Uganda,2027,Female,58,105425
Uganda,2027,Female,59,100096
Uganda,2027,Female,60,94048
Uganda,2027,Female,61,87932
Uganda,2027,Female,62,82333
Uganda,2027,Female,63,76946
Uganda,2027,Female,64,71897
Uganda,2027,Female,65,67078
Uganda,2027,Female,66,62530
Uganda,2027,Female,67,58390
Uganda,2027,Female,68,54543
Uganda,2027,Female,69,50697
Uganda,2027,Female,70,47055
Uganda,2027,Female,71,43657
Uganda,2027,Female,72,40520
Uganda,2027,Female,73,37513
Uganda,2027,Female,74,34594
Uganda,2027,Female,75,31837
Uganda,2027,Female,76,29402
Uganda,2027,Female,77,27292
Uganda,2027,Female,78,24714
Uganda,2027,Female,79,21069
Uganda,2027,Female,80,17847
Uganda,2027,Female,81,15423
Uganda,2027,Female,82,13513
Uganda,2027,Female,83,11861
Uganda,2027,Female,84,10275
Uganda,2027,Female,85,9294
Uganda,2027,Female,86,8369
Uganda,2027,Female,87,7493
Uganda,2027,Female,88,6664
Uganda,2027,Female,89,5867
Uganda,2027,Female,90,5075
Uganda,2027,Female,91,4309
Uganda,2027,Female,92,3595
Uganda,2027,Female,93,2948
Uganda,2027,Female,94,2377
Uganda,2027,Female,95,1878
Uganda,2027,Female,96,1450
Uganda,2027,Female,97,1094
Uganda,2027,Female,98,807
Uganda,2027,Female,99,581
Uganda,2027,Female,100,1165
Uganda,2027,Male,0,867207
Uganda,2027,Male,1,856156
Uganda,2027,Male,2,845117
Uganda,2027,Male,3,835241
Uganda,2027,Male,4,827544
Uganda,2027,Male,5,815402
Uganda,2027,Male,6,802046
Uganda,2027,Male,7,785211
Uganda,2027,Male,8,767052
Uganda,2027,Male,9,749298
Uganda,2027,Male,10,727891
Uganda,2027,Male,11,707361
Uganda,2027,Male,12,693622
Uganda,2027,Male,13,680689
Uganda,2027,Male,14,669760
Uganda,2027,Male,15,659388
Uganda,2027,Male,16,647044
Uganda,2027,Male,17,630742
Uganda,2027,Male,18,609999
Uganda,2027,Male,19,586449
Uganda,2027,Male,20,567039
Uganda,2027,Male,21,547404
Uganda,2027,Male,22,530150
Uganda,2027,Male,23,515811.00000000006
Uganda,2027,Male,24,501875
Uganda,2027,Male,25,490384
Uganda,2027,Male,26,479147
Uganda,2027,Male,27,466878
Uganda,2027,Male,28,454330
Uganda,2027,Male,29,438195
Uganda,2027,Male,30,426773
Uganda,2027,Male,31,408773
Uganda,2027,Male,32,399289
Uganda,2027,Male,33,381306
Uganda,2027,Male,34,361770
Uganda,2027,Male,35,343065
Uganda,2027,Male,36,324213
Uganda,2027,Male,37,308321
Uganda,2027,Male,38,290463
Uganda,2027,Male,39,274360
Uganda,2027,Male,40,258137.99999999997
Uganda,2027,Male,41,240467
Uganda,2027,Male,42,223706
Uganda,2027,Male,43,207606
Uganda,2027,Male,44,195060
Uganda,2027,Male,45,183623
Uganda,2027,Male,46,173010
Uganda,2027,Male,47,163236
Uganda,2027,Male,48,156009
Uganda,2027,Male,49,147896
Uganda,2027,Male,50,141047
Uganda,2027,Male,51,134673
Uganda,2027,Male,52,128738
Uganda,2027,Male,53,122167
Uganda,2027,Male,54,116965
Uganda,2027,Male,55,112053
Uganda,2027,Male,56,106530
Uganda,2027,Male,57,100410
Uganda,2027,Male,58,94122
Uganda,2027,Male,59,88342
Uganda,2027,Male,60,81907
Uganda,2027,Male,61,75422
Uganda,2027,Male,62,69415
Uganda,2027,Male,63,63708
Uganda,2027,Male,64,58446
Uganda,2027,Male,65,53512
Uganda,2027,Male,66,48974
Uganda,2027,Male,67,44938
Uganda,2027,Male,68,41240
Uganda,2027,Male,69,37687
Uganda,2027,Male,70,34366
Uganda,2027,Male,71,31330
Uganda,2027,Male,72,28563
Uganda,2027,Male,73,25936
Uganda,2027,Male,74,23433
Uganda,2027,Male,75,21093
Uganda,2027,Male,76,19041
Uganda,2027,Male,77,17248
Uganda,2027,Male,78,16166
Uganda,2027,Male,79,13401
Uganda,2027,Male,80,10992
Uganda,2027,Male,81,9115
Uganda,2027,Male,82,7654
Uganda,2027,Male,83,6422
Uganda,2027,Male,84,5304
Uganda,2027,Male,85,4507
Uganda,2027,Male,86,3806
Uganda,2027,Male,87,3190
Uganda,2027,Male,88,2651
Uganda,2027,Male,89,2177
Uganda,2027,Male,90,1755
Uganda,2027,Male,91,1386
Uganda,2027,Male,92,1074
Uganda,2027,Male,93,817
Uganda,2027,Male,94,612
Uganda,2027,Male,95,449
Uganda,2027,Male,96,321
Uganda,2027,Male,97,223
Uganda,2027,Male,98,151
Uganda,2027,Male,99,99
Uganda,2027,Male,100,146
Uganda,2028,Female,0,851489
Uganda,2028,Female,1,841557
Uganda,2028,Female,2,832934
Uganda,2028,Female,3,823549
Uganda,2028,Female,4,814708
Uganda,2028,Female,5,807968
Uganda,2028,Female,6,796767
Uganda,2028,Female,7,784302
Uganda,2028,Female,8,768358
Uganda,2028,Female,9,751042
Uganda,2028,Female,10,733993
Uganda,2028,Female,11,713879
Uganda,2028,Female,12,694824
Uganda,2028,Female,13,682472
Uganda,2028,Female,14,670923
Uganda,2028,Female,15,661370
Uganda,2028,Female,16,651828
Uganda,2028,Female,17,638971
Uganda,2028,Female,18,622036
Uganda,2028,Female,19,600541
Uganda,2028,Female,20,576988
Uganda,2028,Female,21,558437
Uganda,2028,Female,22,540741
Uganda,2028,Female,23,525937
Uganda,2028,Female,24,514429
Uganda,2028,Female,25,502759
Uganda,2028,Female,26,492917
Uganda,2028,Female,27,482755
Uganda,2028,Female,28,471230
Uganda,2028,Female,29,459363
Uganda,2028,Female,30,443893
Uganda,2028,Female,31,432710
Uganda,2028,Female,32,415212
Uganda,2028,Female,33,406006
Uganda,2028,Female,34,388331
Uganda,2028,Female,35,369043
Uganda,2028,Female,36,350582
Uganda,2028,Female,37,331909
Uganda,2028,Female,38,316389
Uganda,2028,Female,39,298582
Uganda,2028,Female,40,282604
Uganda,2028,Female,41,266115
Uganda,2028,Female,42,248114
Uganda,2028,Female,43,231162
Uganda,2028,Female,44,214934
Uganda,2028,Female,45,202449
Uganda,2028,Female,46,191141
Uganda,2028,Female,47,180468
Uganda,2028,Female,48,170540
Uganda,2028,Female,49,163357
Uganda,2028,Female,50,155321
Uganda,2028,Female,51,148544
Uganda,2028,Female,52,142382
Uganda,2028,Female,53,136699
Uganda,2028,Female,54,130369
Uganda,2028,Female,55,125446
Uganda,2028,Female,56,120897
Uganda,2028,Female,57,115720
Uganda,2028,Female,58,109872
Uganda,2028,Female,59,103872
Uganda,2028,Female,60,98486
Uganda,2028,Female,61,92404
Uganda,2028,Female,62,86260
Uganda,2028,Female,63,80618
Uganda,2028,Female,64,75199
Uganda,2028,Female,65,70113
Uganda,2028,Female,66,65300
Uganda,2028,Female,67,60790
Uganda,2028,Female,68,56673
Uganda,2028,Female,69,52851
Uganda,2028,Female,70,49026
Uganda,2028,Female,71,45416
Uganda,2028,Female,72,42052
Uganda,2028,Female,73,38938
Uganda,2028,Female,74,35969
Uganda,2028,Female,75,33089
Uganda,2028,Female,76,30559
Uganda,2028,Female,77,28172
Uganda,2028,Female,78,26096
Uganda,2028,Female,79,23581
Uganda,2028,Female,80,20060
Uganda,2028,Female,81,16937
Uganda,2028,Female,82,14548
Uganda,2028,Female,83,12651
Uganda,2028,Female,84,11018
Uganda,2028,Female,85,9463
Uganda,2028,Female,86,8485
Uganda,2028,Female,87,7569
Uganda,2028,Female,88,6707
Uganda,2028,Female,89,5901
Uganda,2028,Female,90,5130
Uganda,2028,Female,91,4381
Uganda,2028,Female,92,3672
Uganda,2028,Female,93,3016
Uganda,2028,Female,94,2434
Uganda,2028,Female,95,1928
Uganda,2028,Female,96,1495
Uganda,2028,Female,97,1133
Uganda,2028,Female,98,840
Uganda,2028,Female,99,607
Uganda,2028,Female,100,1229
Uganda,2028,Male,0,871902
Uganda,2028,Male,1,861264
Uganda,2028,Male,2,852217
Uganda,2028,Male,3,842241
Uganda,2028,Male,4,832985
Uganda,2028,Male,5,825698
Uganda,2028,Male,6,813824
Uganda,2028,Male,7,800642
Uganda,2028,Male,8,783947
Uganda,2028,Male,9,765903
Uganda,2028,Male,10,748236
Uganda,2028,Male,11,726891
Uganda,2028,Male,12,706400
Uganda,2028,Male,13,692675
Uganda,2028,Male,14,679708
Uganda,2028,Male,15,668560
Uganda,2028,Male,16,657481
Uganda,2028,Male,17,643761
Uganda,2028,Male,18,625640
Uganda,2028,Male,19,603142
Uganda,2028,Male,20,578380
Uganda,2028,Male,21,558640
Uganda,2028,Male,22,539665
Uganda,2028,Male,23,523775.99999999994
Uganda,2028,Male,24,511034
Uganda,2028,Male,25,498545
Uganda,2028,Male,26,488166
Uganda,2028,Male,27,477686
Uganda,2028,Male,28,465882
Uganda,2028,Male,29,453586
Uganda,2028,Male,30,437565
Uganda,2028,Male,31,426157
Uganda,2028,Male,32,408133
Uganda,2028,Male,33,398561
Uganda,2028,Male,34,380505
Uganda,2028,Male,35,360893
Uganda,2028,Male,36,342114
Uganda,2028,Male,37,323196
Uganda,2028,Male,38,307227
Uganda,2028,Male,39,289313
Uganda,2028,Male,40,273150
Uganda,2028,Male,41,256885
Uganda,2028,Male,42,239189
Uganda,2028,Male,43,222403
Uganda,2028,Male,44,206289
Uganda,2028,Male,45,193705
Uganda,2028,Male,46,182233
Uganda,2028,Male,47,171587
Uganda,2028,Male,48,161773
Uganda,2028,Male,49,154486
Uganda,2028,Male,50,146321
Uganda,2028,Male,51,139423
Uganda,2028,Male,52,133001
Uganda,2028,Male,53,127014
Uganda,2028,Male,54,120410
Uganda,2028,Male,55,115158
Uganda,2028,Male,56,110198
Uganda,2028,Male,57,104638
Uganda,2028,Male,58,98488
Uganda,2028,Male,59,92175
Uganda,2028,Male,60,86355
Uganda,2028,Male,61,79912
Uganda,2028,Male,62,73434
Uganda,2028,Male,63,67426
Uganda,2028,Male,64,61734
Uganda,2028,Male,65,56485
Uganda,2028,Male,66,51600
Uganda,2028,Male,67,47133
Uganda,2028,Male,68,43152
Uganda,2028,Male,69,39505
Uganda,2028,Male,70,35998
Uganda,2028,Male,71,32732
Uganda,2028,Male,72,29744
Uganda,2028,Male,73,27012
Uganda,2028,Male,74,24433
Uganda,2028,Male,75,21978
Uganda,2028,Male,76,19839
Uganda,2028,Male,77,17836
Uganda,2028,Male,78,16081
Uganda,2028,Male,79,14994
Uganda,2028,Male,80,12363
Uganda,2028,Male,81,10075
Uganda,2028,Male,82,8282
Uganda,2028,Male,83,6879
Uganda,2028,Male,84,5707
Uganda,2028,Male,85,4659
Uganda,2028,Male,86,3912
Uganda,2028,Male,87,3260
Uganda,2028,Male,88,2696
Uganda,2028,Male,89,2209
Uganda,2028,Male,90,1785
Uganda,2028,Male,91,1417
Uganda,2028,Male,92,1100
Uganda,2028,Male,93,836
Uganda,2028,Male,94,624
Uganda,2028,Male,95,458
Uganda,2028,Male,96,329
Uganda,2028,Male,97,230
Uganda,2028,Male,98,157
Uganda,2028,Male,99,104
Uganda,2028,Male,100,156
Uganda,2029,Female,0,853974
Uganda,2029,Female,1,846384
Uganda,2029,Female,2,837925
Uganda,2029,Female,3,830245
Uganda,2029,Female,4,821401
Uganda,2029,Female,5,812916
Uganda,2029,Female,6,806419
Uganda,2029,Female,7,795392
Uganda,2029,Female,8,783063
Uganda,2029,Female,9,767229
Uganda,2029,Female,10,749999
Uganda,2029,Female,11,733017
Uganda,2029,Female,12,712952
Uganda,2029,Female,13,693925
Uganda,2029,Female,14,681559
Uganda,2029,Female,15,669809
Uganda,2029,Female,16,659538
Uganda,2029,Female,17,648559
Uganda,2029,Female,18,633785
Uganda,2029,Female,19,614982
Uganda,2029,Female,20,592184
Uganda,2029,Female,21,568289
Uganda,2029,Female,22,550451
Uganda,2029,Female,23,534221
Uganda,2029,Female,24,521130
Uganda,2029,Female,25,511173
Uganda,2029,Female,26,500701
Uganda,2029,Female,27,491678
Uganda,2029,Female,28,482026
Uganda,2029,Female,29,470785
Uganda,2029,Female,30,459049
Uganda,2029,Female,31,443625
Uganda,2029,Female,32,432416
Uganda,2029,Female,33,414867
Uganda,2029,Female,34,405576
Uganda,2029,Female,35,387824
Uganda,2029,Female,36,368463
Uganda,2029,Female,37,349936
Uganda,2029,Female,38,331197
Uganda,2029,Female,39,315609
Uganda,2029,Female,40,297746
Uganda,2029,Female,41,281720
Uganda,2029,Female,42,265190
Uganda,2029,Female,43,247159
Uganda,2029,Female,44,230187
Uganda,2029,Female,45,213938
Uganda,2029,Female,46,201421
Uganda,2029,Female,47,190082
Uganda,2029,Female,48,179371
Uganda,2029,Female,49,169405
Uganda,2029,Female,50,162167
Uganda,2029,Female,51,154095
Uganda,2029,Female,52,147275
Uganda,2029,Female,53,141064
Uganda,2029,Female,54,135338
Uganda,2029,Female,55,128972.00000000001
Uganda,2029,Female,56,123999
Uganda,2029,Female,57,119397
Uganda,2029,Female,58,114168
Uganda,2029,Female,59,108276
Uganda,2029,Female,60,102223
Uganda,2029,Female,61,96787
Uganda,2029,Female,62,90670
Uganda,2029,Female,63,84485
