location,year,sex,age,Nx
Uganda,1991,Male,96,42.791522344214336
Uganda,1991,Male,97,20.75901949994903
Uganda,1991,Male,98,7.076027221375951
Uganda,1991,Male,99,1.3839186905957581
Uganda,1991,Male,100,1.6378006095500417
Uganda,1992,Female,0,439274.3179243265
Uganda,1992,Female,1,404145.90923724795
Uganda,1992,Female,2,382552.6294136194
Uganda,1992,Female,3,362488.88058614626
Uganda,1992,Female,4,346544.7634290223
Uganda,1992,Female,5,330715.0574525202
Uganda,1992,Female,6,314094.40317870287
Uganda,1992,Female,7,297370.83769895363
Uganda,1992,Female,8,282540.7136589827
Uganda,1992,Female,9,270914.7486041919
Uganda,1992,Female,10,260425.00208887723
Uganda,1992,Female,11,250679.61153626902
Uganda,1992,Female,12,242010.1608882515
Uganda,1992,Female,13,234706.2771641348
Uganda,1992,Female,14,228121.03137996126
Uganda,1992,Female,15,221602.04742071993
Uganda,1992,Female,16,215462.96520465185
Uganda,1992,Female,17,209783.44447094403
Uganda,1992,Female,18,203436.83600790796
Uganda,1992,Female,19,197603.51761085918
Uganda,1992,Female,20,193002.95434460725
Uganda,1992,Female,21,186842.8044918183
Uganda,1992,Female,22,179631.6071430679
Uganda,1992,Female,23,172613.19528514732
Uganda,1992,Female,24,165515.15615270153
Uganda,1992,Female,25,157896.84041623905
Uganda,1992,Female,26,150126.37813971125
Uganda,1992,Female,27,142644.6438523376
Uganda,1992,Female,28,135745.99972610633
Uganda,1992,Female,29,129276.83891271202
Uganda,1992,Female,30,123069.86661651176
Uganda,1992,Female,31,117298.51104566077
Uganda,1992,Female,32,112024.52780746986
Uganda,1992,Female,33,107135.52317713128
Uganda,1992,Female,34,102213.3653459459
Uganda,1992,Female,35,97441.79674425129
Uganda,1992,Female,36,93094.1028114305
Uganda,1992,Female,37,89078.21167903759
Uganda,1992,Female,38,85224.15796677992
Uganda,1992,Female,39,81444.23437526502
Uganda,1992,Female,40,77778.07870204117
Uganda,1992,Female,41,74401.95942870964
Uganda,1992,Female,42,71431.8893487306
Uganda,1992,Female,43,67120.52054906836
Uganda,1992,Female,44,60207.211777283104
Uganda,1992,Female,45,53349.66499341034
Uganda,1992,Female,46,49003.62021349333
Uganda,1992,Female,47,45513.14438879455
Uganda,1992,Female,48,42498.82841811785
Uganda,1992,Female,49,40204.30364751264
Uganda,1992,Female,50,38907.291517358295
Uganda,1992,Female,51,38563.83126675212
Uganda,1992,Female,52,38160.93600360317
Uganda,1992,Female,53,37762.585184034615
Uganda,1992,Female,54,37609.47403538236
Uganda,1992,Female,55,37362.857504123975
Uganda,1992,Female,56,36992.38436915751
Uganda,1992,Female,57,36564.12982868906
Uganda,1992,Female,58,36046.403928679596
Uganda,1992,Female,59,35388.71576235837
Uganda,1992,Female,60,34567.07180524177
Uganda,1992,Female,61,33578.863032051435
Uganda,1992,Female,62,32424.19841621038
Uganda,1992,Female,63,31108.27858786325
Uganda,1992,Female,64,29674.94143805396
Uganda,1992,Female,65,28175.284928227862
Uganda,1992,Female,66,26649.591998268836
Uganda,1992,Female,67,25126.81210255581
Uganda,1992,Female,68,23605.55726206428
Uganda,1992,Female,69,22092.535715875474
Uganda,1992,Female,70,20599.187712167408
Uganda,1992,Female,71,19137.219016572682
Uganda,1992,Female,72,17711.13963391598
Uganda,1992,Female,73,16323.20278065049
Uganda,1992,Female,74,14974.38080259304
Uganda,1992,Female,75,13666.583008617037
Uganda,1992,Female,76,12405.569090692283
Uganda,1992,Female,77,11193.642562438654
Uganda,1992,Female,78,10033.271770175777
Uganda,1992,Female,79,8932.297750087851
Uganda,1992,Female,80,7896.919518176064
Uganda,1992,Female,81,6921.362585688864
Uganda,1992,Female,82,5996.736334600685
Uganda,1992,Female,83,5120.275413382746
Uganda,1992,Female,84,4310.548609137787
Uganda,1992,Female,85,3579.0912536990786
Uganda,1992,Female,86,2932.3413656895914
Uganda,1992,Female,87,2369.539166813627
Uganda,1992,Female,88,1886.9304527516038
Uganda,1992,Female,89,1476.8505127033554
Uganda,1992,Female,90,1133.9172618595683
Uganda,1992,Female,91,853.5751310896813
Uganda,1992,Female,92,630.2798529676099
Uganda,1992,Female,93,455.17564214788956
Uganda,1992,Female,94,319.42558440120655
Uganda,1992,Female,95,217.53688286471052
Uganda,1992,Female,96,144.21030880471244
Uganda,1992,Female,97,91.93836275978708
Uganda,1992,Female,98,54.017380544465695
Uganda,1992,Female,99,26.99770416471646
Uganda,1992,Female,100,18.999403903838704
Uganda,1992,Male,0,442747.00639720703
Uganda,1992,Male,1,404353.94151970197
Uganda,1992,Male,2,380985.97375105874
Uganda,1992,Male,3,359907.4709489899
Uganda,1992,Male,4,343223.03305142367
Uganda,1992,Male,5,327176.34865933
Uganda,1992,Male,6,310613.3944653779
Uganda,1992,Male,7,293878.99778830353
Uganda,1992,Male,8,278974.70479677897
Uganda,1992,Male,9,267280.5611440601
Uganda,1992,Male,10,256744.2949132475
Uganda,1992,Male,11,247119.5673253185
Uganda,1992,Male,12,238787.6464829151
Uganda,1992,Male,13,231686.9205573151
Uganda,1992,Male,14,225226.20489102276
Uganda,1992,Male,15,218884.73472113127
Uganda,1992,Male,16,212870.2012320838
Uganda,1992,Male,17,207177.99763104605
Uganda,1992,Male,18,200844.73930505576
Uganda,1992,Male,19,194988.10982236508
Uganda,1992,Male,20,190240.96714088996
Uganda,1992,Male,21,183897.19387571997
Uganda,1992,Male,22,176450.20597067344
Uganda,1992,Male,23,169100.15786143192
Uganda,1992,Male,24,161570.92897573198
Uganda,1992,Male,25,153423.97490349918
Uganda,1992,Male,26,145028.39317483106
Uganda,1992,Male,27,136884.17536788248
Uganda,1992,Male,28,129353.1743540011
Uganda,1992,Male,29,122320.43904342393
Uganda,1992,Male,30,115648.13299047638
Uganda,1992,Male,31,109528.69011221403
Uganda,1992,Male,32,104030.8912611172
Uganda,1992,Male,33,99025.17870004333
Uganda,1992,Male,34,94024.50623094577
Uganda,1992,Male,35,89262.07003547704
Uganda,1992,Male,36,85036.8313813244
Uganda,1992,Male,37,81047.22308572785
Uganda,1992,Male,38,77105.07884139614
Uganda,1992,Male,39,73693.34850929285
Uganda,1992,Male,40,70026.45180219071
Uganda,1992,Male,41,66043.10687002176
Uganda,1992,Male,42,64431.91521922386
Uganda,1992,Male,43,62271.29846385275
Uganda,1992,Male,44,56442.45244741397
Uganda,1992,Male,45,49755.16404482191
Uganda,1992,Male,46,45284.52440514732
Uganda,1992,Male,47,41748.878962301715
